# 2018-07-10 12:13:03.524000 : Beginning an experiment with subject number 143
# 2018-07-10 12:14:00.326000 : First practice screen shown at time 59007
# 2018-07-10 12:14:16.807000 : Touch tracking instructions at time 75488
# 2018-07-10 12:15:47.902000 : Second practice trial at time 166583
# 2018-07-10 12:16:24.869000 : Third practice trial at time 203550
# 2018-07-10 12:17:26.685000> starting trial 0 with item-cond 8-g
# 2018-07-10 12:17:29.911000> starting sentence audio 0 with item-cond 8-g
# 2018-07-10 12:17:29.922000 : Third practice trial at time 268603
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"28133","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","265385","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","g","8","undefined","1229","646","yes","07/10/18 12:13:01","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[268587, 268592, 268804, 268996, 269192, 269389, 269597, 269808, 270021, 270232, 270451, 270672, 270869, 271064, 271256, 271451, 271647, 271857, 272067, 272285, 272497, 272711, 272930, 273125, 273319, 273510, 273702, 273895, 274106, 274323, 274537, 274753, 274967, 275181, 275377, 275575, 275774, 275971, 276170, 276384, 276598, 276816, 277032, 277260, 277462, 277664, 277867, 278069, 278270, 278495, 278719, 278939, 279177, 279400, 279598, 279797, 279998, 280195, 280389, 280610, 280822, 281036, 281254, 281476, 281671, 281867, 282066, 282268, 282470, 282687, 282908, 283127, 283346, 283571, 283767, 283967, 284170, 284372, 284573, 284805, 285028, 285253, 285481, 285678, 285875, 286075, 286281, 286476, 286695, 286916, 287141, 287368, 287567, 287768, 287972, 288177, 288380, 288610, 288844, 289070, 289307, 289513, 289717, 289920, 290122, 290335, 290555, 290776, 291007, 291216, 291416, 291616, 291817, 292018, 292235, 292460, 292682, 292908, 293116, 293317, 293516, 293715, 293912, 294124, 294347, 294576, 294808, 295015, 295210, 295407, 295602, 295802, 296020, 296247, 296473, 296716]","0","NA","no","serif","no","18","no","white","no","no","1080","8","8","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-143.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1814, 438)","flower","yes","no","no","0,0","0","1","1","NA","38786","38786","NA","2","legacy","1024","2","44100","-16","NA","experiment","143","odd","droid","[8877.0, 9081.0, 9282.0, 9485.0, 9685.0, 9910.0, 10134.0, 13685.0, 13885.0, 15587.0, 15787.0]","229472","264366","265366","NA","263587","NA","NA","NA","NA","NA","2664","58490","59003","75446","59003","166370","2644","NA","203272","268581","264360","41453","2643","296933","BTA (Zapotec RC script)","0","0","0","no","268587","no","1920","[1120, 1161, 1205, 1280, 1387, 1429, 1432, 1514, 1568, 1795, 1802]","[719, 650, 560, 450, 371, 346, 352, 288, 253, 118, 117]"
# 2018-07-10 12:18:00.073000> starting trial 1 with item-cond 16-g
# 2018-07-10 12:18:03.023000> starting sentence audio 1 with item-cond 16-g
# 2018-07-10 12:18:03.032000 : Third practice trial at time 301712
"23817","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","298771","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","g","16","undefined","1229","646","yes","07/10/18 12:13:01","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[301698, 301704, 301940, 302173, 302412, 302672, 302932, 303183, 303447, 303675, 303908, 304141, 304373, 304621, 304886, 305141, 305398, 305663, 305895, 306123, 306354, 306582, 306832, 307092, 307353, 307617, 307877, 308109, 308341, 308573, 308802, 309057, 309326, 309591, 309867, 310128, 310366, 310603, 310841, 311101, 311373, 311651, 311929, 312181, 312418, 312655, 312892, 313137, 313416, 313695, 313979, 314221, 314454, 314689, 314926, 315171, 315440, 315713, 315990, 316226, 316461, 316692, 316922, 317182, 317451, 317716, 317979, 318209, 318443, 318676, 318913, 319172, 319497, 319765, 320034, 320269, 320502, 320738, 320971, 321230, 321503, 321772, 322035, 322270, 322501, 322735, 322962, 323224, 323495, 323769, 324038, 324274, 324510, 324743, 324978, 325236, 325511]","0","NA","no","serif","no","18","no","white","no","no","1080","16","16","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-143.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(104, 519)","flower","yes","no","no","0,0","0","1","1","NA","38786","38786","NA","2","legacy","1024","2","44100","-16","NA","experiment","143","odd","droid","[8172.0, 8433.0, 8671.0, 8907.0, 9145.0, 9406.0, 9678.0, 9955.0, 10233.0, 10485.0, 10722.0, 10959.0, 11196.0, 11442.0, 11720.0, 11999.0]","229472","297754","298754","NA","263587","NA","NA","NA","NA","NA","2664","58490","59003","75446","59003","166370","2644","NA","203272","301693","297753","41453","2643","325769","BTA (Zapotec RC script)","0","0","0","no","301698","no","1920","[896, 876, 860, 824, 769, 707, 680, 657, 613, 538, 466, 416, 315, 211, 132, 134]","[736, 627, 524, 417, 325, 269, 235, 185, 149, 135, 129, 120, 119, 132, 121, 131]"
# 2018-07-10 12:18:28.646000> starting trial 2 with item-cond 2-a
# 2018-07-10 12:18:31.103000> starting sentence audio 2 with item-cond 2-a
# 2018-07-10 12:18:31.112000 : Third practice trial at time 329793
"32604","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","327335","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","a","2","undefined","1229","646","yes","07/10/18 12:13:01","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[329778, 329784, 330014, 330235, 330478, 330719, 330954, 331198, 331422, 331637, 331853, 332072, 332294, 332541, 332786, 333024, 333274, 333511, 333725, 333940, 334159, 334373, 334614, 334860, 335100, 335339, 335589, 335808, 336027, 336247, 336461, 336685, 336926, 337186, 337451, 337711, 337935, 338158, 338381, 338605, 338846, 339104, 339365, 339619, 339877, 340102, 340322, 340543, 340765, 340998, 341259, 341519, 341782, 342014, 342233, 342451, 342669, 342899, 343152, 343405, 343673, 343897, 344119, 344341, 344564, 344797, 345055, 345320, 345585, 345804, 346021, 346243, 346466, 346695, 346952, 347207, 347467, 347687, 347905, 348126, 348348, 348582, 348828, 349087, 349358, 349588, 349811, 350034, 350253, 350485, 350740, 350995, 351252, 351479, 351699, 351918, 352140, 352378, 352627, 352882, 353150, 353373, 353592, 353812, 354032, 354269, 354523, 354781, 355048, 355273, 355495, 355715, 355938, 356172, 356430, 356694, 356955, 357184, 357403, 357623, 357845, 358081, 358333, 358581, 358845, 359071, 359294, 359517, 359736, 359964, 360219, 360470, 360736, 360963, 361181, 361405, 361628, 361861, 362112, 362378]","0","NA","no","serif","no","18","no","white","no","no","1080","2","2","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-143.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(100, 425)","tortilla","yes","no","no","0,0","0","1","1","NA","38786","38786","NA","2","legacy","1024","2","44100","-16","NA","experiment","143","odd","droid","[7675.0, 7936.0, 8159.0, 8383.0, 8605.0, 8830.0, 9071.0, 9328.0, 9589.0, 9843.0, 10102.0, 10326.0, 10546.0, 10768.0, 10989.0, 11222.0]","229472","326327","327327","NA","263587","NA","NA","NA","NA","NA","2664","58490","59003","75446","59003","166370","2644","NA","203272","329773","326326","41453","2643","362634","BTA (Zapotec RC script)","0","0","0","no","329778","no","1920","[902, 852, 807, 765, 732, 698, 670, 649, 604, 543, 444, 345, 225, 149, 122, 117]","[832, 768, 706, 668, 640, 625, 607, 592, 549, 496, 404, 322, 232, 157, 124, 122]"
# 2018-07-10 12:19:05.662000> starting trial 3 with item-cond 24-g
