# 2018-06-28 08:56:13.001000 : Beginning an experiment with subject number 111
# 2018-06-28 08:57:12.016000 : First practice screen shown at time 60767
# 2018-06-28 08:57:28.293000 : Touch tracking instructions at time 77045
# 2018-06-28 08:58:58.474000 : Second practice trial at time 167226
# 2018-06-28 09:00:09.541000 : Third practice trial at time 238292
# 2018-06-28 09:01:24.379000> starting trial 0 with item-cond 15-f
# 2018-06-28 09:01:27.623000> starting sentence audio 0 with item-cond 15-f
# 2018-06-28 09:01:27.636000 : Third practice trial at time 316387
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"20590","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","313142","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","f","15","undefined","1514","506","yes","06/28/18 08:56:11","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[316370, 316375, 316629, 316883, 317142, 317379, 317595, 317812, 318029, 318246, 318488, 318739, 318986, 319237, 319483, 319707, 319931, 320157, 320381, 320615, 320865, 321112, 321354, 321614, 321838, 322062, 322286, 322511, 322745, 322992, 323247, 323505, 323744, 323966, 324188, 324409, 324630, 324882, 325142, 325394, 325649, 325876, 326101, 326323, 326545, 326777, 327023, 327270, 327528, 327768, 327990, 328211, 328434, 328657, 328924, 329196, 329454, 329713, 329940, 330168, 330398, 330626, 330874, 331129, 331380, 331640, 331871, 332100, 332330, 332558, 332810, 333074, 333335, 333592, 333821, 334049, 334277, 334505, 334750, 335010, 335264, 335517, 335746, 335975, 336204, 336433, 336687, 336957]","0","NA","no","serif","no","18","no","white","no","no","1080","15","15","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-111.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(108, 477)","leaf","yes","no","no","0,0","0","1","1","NA","40979","40979","NA","2","legacy","1024","2","44100","-16","NA","experiment","111","odd","droid","[12828.0, 13086.0, 13346.0, 13573.0]","271299","312131","313131","NA","311402","NA","NA","NA","NA","NA","2202","60224","60759","77014","60759","167014","2180","NA","238059","316365","312131","43185","2179","337201","BTA (Zapotec RC script)","0","0","0","no","316370","no","1920","[725, 471, 252, 129]","[626, 385, 194, 108]"
# 2018-06-28 09:01:50.017000> starting trial 1 with item-cond 19-b
# 2018-06-28 09:01:52.655000> starting sentence audio 1 with item-cond 19-b
# 2018-06-28 09:01:52.666000 : Third practice trial at time 341417
"50795","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","338778","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","b","19","undefined","1514","506","yes","06/28/18 08:56:11","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[341401, 341407, 341646, 341886, 342124, 342361, 342603, 342834, 343051, 343268, 343485, 343702, 343926, 344167, 344405, 344647, 344893, 345126, 345338, 345550, 345767, 345980, 346197, 346432, 346677, 346913, 347157, 347391, 347606, 347821, 348036, 348251, 348474, 348711, 348951, 349203, 349445, 349663, 349882, 350100, 350319, 350546, 350790, 351033, 351271, 351520, 351736, 351952, 352167, 352383, 352607, 352845, 353092, 353333, 353574, 353792, 354011, 354229, 354447, 354673, 354913, 355152, 355390, 355644, 355863, 356082, 356301, 356520, 356747, 356985, 357224, 357472, 357720, 357934, 358149, 358365, 358579, 358802, 359048, 359300, 359546, 359799, 360018, 360237, 360455, 360675, 360901, 361137, 361386, 361637, 361885, 362099, 362314, 362529, 362744, 362966, 363201, 363444, 363687, 363929, 364150, 364371, 364591, 364816, 365051, 365301, 365557, 365799, 366049, 366263, 366477, 366691, 366905, 367128, 367368, 367617, 367857, 368095, 368315, 368535, 368756, 368975, 369202, 369440, 369689, 369936, 370180, 370395, 370608, 370821, 371035, 371260, 371507, 371756, 371999, 372244, 372462, 372680, 372899, 373114, 373339, 373586, 373837, 374082, 374336, 374557, 374771, 374986, 375201, 375423, 375668, 375915, 376153, 376397, 376612, 376827, 377042, 377256, 377480, 377723, 377972, 378212, 378458, 378672, 378886, 379101, 379314, 379535, 379778, 380024, 380263, 380514, 380732, 380951, 381173, 381396, 381623, 381869, 382123, 382370, 382625, 382846, 383068, 383285, 383501, 383726, 383964, 384215, 384468, 384730, 384955, 385175, 385396, 385620, 385857, 386103, 386352, 386607, 386832, 387049, 387267, 387488, 387720, 387972, 388226, 388478, 388710, 388927, 389149, 389371, 389592, 389822, 390064, 390314, 390571, 390808, 391030, 391251, 391473, 391694, 391938, 392194]","0","NA","no","serif","no","18","no","white","no","no","1080","19","19","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-111.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(95, 443)","leaf","yes","no","no","0,0","0","1","1","NA","40979","40979","NA","2","legacy","1024","2","44100","-16","NA","experiment","111","odd","droid","[22972.0, 23196.0, 39997.0, 40224.0, 40471.0, 40725.0, 40971.0, 41227.0, 41447.0, 41669.0, 43332.0, 43556.0, 43776.0, 43997.0, 44222.0]","271299","337769","338769","NA","311402","NA","NA","NA","NA","NA","2202","60224","60759","77014","60759","167014","2180","NA","238059","341396","337768","43185","2179","392431","BTA (Zapotec RC script)","0","0","0","no","341401","no","1920","[821, 590, 545, 492, 444, 406, 354, 294, 290, 283, 147, 116, 101, 92, 95]","[797, 489, 463, 479, 489, 505, 537, 544, 538, 535, 339, 210, 138, 103, 92]"
# 2018-06-28 09:02:45.206000> starting trial 2 with item-cond 21-d
# 2018-06-28 09:02:47.995000> starting sentence audio 2 with item-cond 21-d
# 2018-06-28 09:02:48.006000 : Third practice trial at time 396757
"15542","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","393967","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","d","21","undefined","1514","506","yes","06/28/18 08:56:11","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[396741, 396746, 396987, 397221, 397457, 397698, 397940, 398171, 398390, 398608, 398826, 399044, 399270, 399506, 399745, 399987, 400232, 400470, 400690, 400909, 401129, 401348, 401573, 401807, 402046, 402286, 402524, 402768, 402984, 403203, 403422, 403642, 403870, 404113, 404364, 404604, 404822, 405037, 405253, 405469, 405696, 405944, 406197, 406441, 406688, 406903, 407118, 407333, 407548, 407779, 408032, 408295, 408534, 408759, 408980, 409198, 409419, 409653, 409896, 410158, 410385, 410608, 410831, 411054, 411289, 411532, 411781, 412044, 412281]","0","NA","no","serif","no","18","no","white","no","no","1080","21","21","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-111.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1787, 444)","star","yes","no","no","0,0","0","1","1","NA","40979","40979","NA","2","legacy","1024","2","44100","-16","NA","experiment","111","odd","droid","[11557.0, 11797.0, 12021.0, 12241.0, 12459.0]","271299","392958","393958","NA","311402","NA","NA","NA","NA","NA","2202","60224","60759","77014","60759","167014","2180","NA","238059","396736","392958","43185","2179","412497","BTA (Zapotec RC script)","0","0","0","no","396741","no","1920","[1248, 1357, 1474, 1721, 1804]","[787, 661, 427, 188, 117]"
# 2018-06-28 09:03:05.511000> starting trial 3 with item-cond 14-e
