# 2018-06-28 17:18:02.891000 : Beginning an experiment with subject number 126
# 2018-06-28 17:18:41.844000 : First practice screen shown at time 41121
# 2018-06-28 17:18:58.171000 : Touch tracking instructions at time 57449
# 2018-06-28 17:20:20.110000 : Second practice trial at time 139388
# 2018-06-28 17:20:47.864000 : Third practice trial at time 167141
# 2018-06-28 17:22:00.716000> starting trial 0 with item-cond 16-f
# 2018-06-28 17:22:03.660000> starting sentence audio 0 with item-cond 16-f
# 2018-06-28 17:22:03.672000 : Third practice trial at time 242950
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"70727","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","240003","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","f","16","undefined","980","593","yes","06/28/18 17:18:00","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[242933, 242937, 243180, 243411, 243643, 243882, 244134, 244402, 244666, 244932, 245163, 245394, 245627, 245858, 246111, 246377, 246641, 246901, 247156, 247383, 247608, 247835, 248068, 248323, 248588, 248847, 249109, 249335, 249563, 249791, 250019, 250260, 250519, 250778, 251046, 251274, 251502, 251730, 251959, 252202, 252463, 252731, 253005, 253233, 253462, 253689, 253917, 254162, 254425, 254681, 254955, 255192, 255426, 255659, 255892, 256139, 256397, 256668, 256940, 257175, 257408, 257640, 257872, 258116, 258382, 258652, 258926, 259155, 259383, 259611, 259839, 260090, 260349, 260617, 260880, 261108, 261335, 261561, 261787, 262028, 262285, 262543, 262813, 263061, 263294, 263526, 263760, 264000, 264256, 264520, 264790, 265030, 265263, 265495, 265727, 265969, 266239, 266510, 266773, 267011, 267243, 267476, 267710, 267950, 268218, 268488, 268750, 268988, 269217, 269444, 269673, 269907, 270163, 270430, 270696, 270935, 271163, 271392, 271620, 271855, 272118, 272377, 272644, 272891, 273124, 273357, 273590, 273833, 274101, 274358, 274619, 274860, 275087, 275313, 275541, 275777, 276039, 276304, 276576, 276826, 277053, 277285, 277523, 277766, 278042, 278320, 278600, 278860, 279092, 279325, 279556, 279794, 280057, 280326, 280593, 280857, 281083, 281309, 281535, 281761, 282001, 282263, 282530, 282794, 283052, 283284, 283516, 283747, 283980, 284229, 284481, 284752, 285024, 285271, 285499, 285726, 285953, 286188, 286450, 286708, 286974, 287231, 287458, 287690, 287924, 288162, 288426, 288697, 288970, 289220, 289449, 289676, 289905, 290142, 290409, 290675, 290939, 291186, 291414, 291642, 291870, 292105, 292367, 292640, 292904, 293150, 293378, 293606, 293835, 294073, 294336, 294605, 294874, 295125, 295352, 295579, 295807, 296043, 296312, 296586, 296858, 297108, 297336, 297562, 297790, 298026, 298304, 298584, 298866, 299124, 299358, 299594, 299830, 300069, 300334, 300607, 300888, 301123, 301358, 301592, 301827, 302083, 302357, 302630, 302888, 303118, 303349, 303579, 303824, 304088, 304359, 304626, 304861, 305095, 305330, 305565, 305825, 306103, 306383, 306648, 306884, 307120, 307356, 307606, 307874, 308131, 308403, 308638, 308874, 309109, 309344, 309600, 309875, 310155, 310412, 310642, 310873, 311103, 311346, 311617, 311890, 312163, 312398, 312634, 312870, 313109, 313377, 313658]","0","NA","no","serif","no","18","no","white","no","no","1080","16","16","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-126.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","1","(1813, 476)","flower","yes","no","no","0,0","0","1","1","NA","20956","20956","NA","2","legacy","1024","2","44100","-16","NA","experiment","126","even","droid","[55653.0, 55936.0, 56193.0, 56428.0, 56664.0, 56900.0, 57139.0]","196191","238994","239994","NA","238446","NA","NA","NA","NA","NA","2622","40605","41116","57410","41116","139175","2601","NA","166892","242927","238993","23580","2600","313924","BTA (Zapotec RC script)","0","0","0","no","242933","no","1920","[1235, 1485, 1673, 1746, 1805, 1830, 1844]","[955, 923, 827, 678, 431, 168, 87]"
# 2018-06-28 17:23:16.460000> starting trial 1 with item-cond 3-a
# 2018-06-28 17:23:19.290000> starting sentence audio 1 with item-cond 3-a
# 2018-06-28 17:23:19.301000 : Third practice trial at time 318578
"30107","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","315748","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","a","3","undefined","980","593","yes","06/28/18 17:18:00","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[318562, 318568, 318794, 319008, 319222, 319449, 319693, 319945, 320184, 320435, 320657, 320876, 321095, 321315, 321540, 321780, 322027, 322274, 322531, 322756, 322970, 323184, 323398, 323618, 323860, 324109, 324357, 324602, 324825, 325040, 325255, 325470, 325695, 325946, 326201, 326448, 326689, 326903, 327121, 327342, 327556, 327779, 328027, 328268, 328524, 328772, 328996, 329211, 329434, 329658, 329895, 330155, 330415, 330675, 330933, 331154, 331375, 331594, 331815, 332044, 332284, 332538, 332797, 333046, 333261, 333476, 333690, 333904, 334126, 334378, 334635, 334891, 335147, 335367, 335586, 335805, 336025, 336259, 336520, 336785, 337046, 337305, 337528, 337750, 337972, 338195, 338429, 338690, 338959, 339220, 339446, 339663, 339880, 340098, 340329, 340586, 340846, 341110, 341332, 341554, 341776, 341998, 342228, 342490, 342754, 343021, 343238, 343456, 343673, 343890, 344118, 344361, 344609, 344861, 345079, 345297, 345515, 345737, 345969, 346229, 346490, 346757, 346976, 347193, 347410, 347627, 347857, 348121, 348391, 348667]","0","NA","no","serif","no","18","no","white","no","no","1080","3","3","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-126.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1831, 509)","leaf","yes","no","no","0,0","0","1","1","NA","20956","20956","NA","2","legacy","1024","2","44100","-16","NA","experiment","126","even","droid","[18225.0, 18487.0, 18746.0, 18969.0, 19190.0, 19413.0, 19636.0, 19869.0, 20130.0]","196191","314738","315738","NA","238446","NA","NA","NA","NA","NA","2622","40605","41116","57410","41116","139175","2601","NA","166892","318557","314737","23580","2600","348891","BTA (Zapotec RC script)","0","0","0","no","318562","no","1920","[1182, 1403, 1607, 1665, 1766, 1836, 1848, 1818, 1824]","[898, 858, 816, 824, 706, 506, 257, 120, 92]"
# 2018-06-28 17:23:51.209000> starting trial 2 with item-cond 15-e
# 2018-06-28 17:23:54.440000> starting sentence audio 2 with item-cond 15-e
# 2018-06-28 17:23:54.452000 : Third practice trial at time 353729
"19827","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","350496","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","e","15","undefined","980","593","yes","06/28/18 17:18:00","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[353713, 353718, 353956, 354186, 354435, 354692, 354935, 355197, 355425, 355645, 355865, 356085, 356310, 356556, 356812, 357066, 357328, 357575, 357801, 358027, 358252, 358484, 358731, 358982, 359237, 359499, 359739, 359960, 360180, 360401, 360622, 360871, 361122, 361381, 361633, 361875, 362097, 362318, 362539, 362761, 362999, 363251, 363509, 363773, 364026, 364252, 364478, 364704, 364929, 365173, 365436, 365703, 365972, 366228, 366460, 366686, 366912, 367149, 367413, 367682, 367950, 368216, 368447, 368676, 368906, 369135, 369380, 369638, 369898, 370171, 370393, 370617, 370841, 371064, 371305, 371567, 371828, 372089, 372319, 372548, 372778, 373007, 373266, 373538]","0","NA","no","serif","no","18","no","white","no","no","1080","15","15","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-126.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(70, 439)","leaf","yes","no","no","0,0","0","1","1","NA","20956","20956","NA","2","legacy","1024","2","44100","-16","NA","experiment","126","even","droid","[11726.0, 11993.0, 12261.0, 12518.0, 12749.0, 12976.0, 13202.0, 13438.0, 13702.0, 13971.0, 14239.0]","196191","349487","350487","NA","238446","NA","NA","NA","NA","NA","2622","40605","41116","57410","41116","139175","2601","NA","166892","353708","349485","23580","2600","373794","BTA (Zapotec RC script)","0","0","0","no","353713","no","1920","[781, 629, 468, 345, 248, 159, 103, 107, 104, 102, 88]","[966, 968, 957, 940, 923, 900, 828, 627, 366, 149, 96]"
# 2018-06-28 17:24:16.260000> starting trial 3 with item-cond 19-a
