# 2018-06-28 18:55:13.884000 : Beginning an experiment with subject number 131
# 2018-06-28 18:55:42.887000 : First practice screen shown at time 31179
# 2018-06-28 18:55:59.154000 : Touch tracking instructions at time 47445
# 2018-06-28 18:57:05.398000 : Second practice trial at time 113689
# 2018-06-28 18:58:07.520000 : Third practice trial at time 175812
# 2018-06-28 18:59:34.824000> starting trial 0 with item-cond 11-f
# 2018-06-28 18:59:38.093000> starting sentence audio 0 with item-cond 11-f
# 2018-06-28 18:59:38.104000 : Third practice trial at time 266395
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"67106","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","263127","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","f","11","undefined","1046","765","yes","06/28/18 18:55:11","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[266380, 266384, 266635, 266879, 267128, 267369, 267609, 267828, 268048, 268267, 268487, 268710, 268949, 269187, 269424, 269672, 269908, 270128, 270347, 270566, 270786, 271011, 271255, 271503, 271747, 272003, 272223, 272444, 272664, 272885, 273115, 273363, 273614, 273862, 274110, 274335, 274560, 274783, 275001, 275231, 275479, 275737, 275999, 276256, 276478, 276702, 276924, 277148, 277381, 277624, 277876, 278136, 278396, 278618, 278836, 279052, 279268, 279499, 279753, 280009, 280268, 280528, 280751, 280973, 281190, 281408, 281639, 281897, 282155, 282413, 282637, 282860, 283083, 283307, 283541, 283785, 284038, 284296, 284520, 284743, 284966, 285190, 285423, 285680, 285937, 286197, 286415, 286634, 286856, 287074, 287302, 287559, 287811, 288074, 288299, 288523, 288747, 288970, 289206, 289454, 289711, 289974, 290193, 290415, 290637, 290861, 291096, 291355, 291610, 291870, 292089, 292308, 292527, 292746, 292976, 293233, 293483, 293743, 293961, 294180, 294399, 294617, 294845, 295093, 295349, 295612, 295831, 296050, 296269, 296489, 296725, 296983, 297235, 297499, 297717, 297936, 298156, 298374, 298604, 298854, 299107, 299369, 299586, 299805, 300022, 300240, 300466, 300725, 300985, 301252, 301471, 301689, 301908, 302126, 302358, 302614, 302866, 303118, 303341, 303565, 303787, 304011, 304247, 304497, 304753, 305019, 305237, 305455, 305674, 305892, 306120, 306373, 306627, 306886, 307107, 307326, 307544, 307762, 307995, 308254, 308510, 308777, 309000, 309224, 309447, 309670, 309907, 310154, 310407, 310672, 310894, 311117, 311338, 311557, 311789, 312041, 312287, 312549, 312773, 312996, 313220, 313445, 313679, 313925, 314182, 314447, 314665, 314884, 315103, 315322, 315557, 315815, 316074, 316337, 316556, 316777, 317000, 317223, 317460, 317718, 317971, 318226, 318443, 318662, 318880, 319097, 319324, 319578, 319838, 320101, 320319, 320536, 320754, 320971, 321199, 321447, 321700, 321959, 322177, 322397, 322617, 322835, 323063, 323319, 323570, 323829, 324048, 324265, 324482, 324700, 324933, 325188, 325444, 325702, 325920, 326137, 326354, 326572, 326800, 327054, 327309, 327566, 327790, 328013, 328235, 328455, 328695, 328958, 329212, 329476, 329694, 329915, 330137, 330362, 330602, 330856, 331111, 331376, 331595, 331815, 332035, 332254, 332481, 332738, 332992, 333253, 333481]","0","NA","no","serif","no","18","no","white","no","no","1080","11","11","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-131.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(95, 518)","leaf","yes","no","no","0,0","0","1","1","NA","10931","10931","NA","2","legacy","1024","2","44100","-16","NA","experiment","131","odd","droid","[8182.0, 8405.0, 12018.0, 13375.0, 13632.0, 13891.0, 14151.0]","227388","262116","263116","NA","261455","NA","NA","NA","NA","NA","2630","30602","31174","47437","31174","113473","2611","NA","175590","266375","262115","13566","2610","333700","BTA (Zapotec RC script)","0","0","0","no","266380","no","1920","[742, 583, 366, 191, 157, 133, 126]","[876, 800, 789, 689, 481, 212, 79]"
# 2018-06-28 19:00:47.187000> starting trial 1 with item-cond 10-e
# 2018-06-28 19:00:51.145000> starting sentence audio 1 with item-cond 10-e
# 2018-06-28 19:00:51.155000 : Third practice trial at time 339447
"26920","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","335488","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","e","10","undefined","1046","765","yes","06/28/18 18:55:11","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[339431, 339436, 339662, 339876, 340113, 340355, 340605, 340852, 341106, 341323, 341538, 341754, 341969, 342190, 342435, 342672, 342908, 343157, 343400, 343618, 343837, 344056, 344274, 344499, 344740, 344993, 345237, 345485, 345724, 345939, 346154, 346378, 346593, 346825, 347072, 347325, 347578, 347830, 348050, 348273, 348496, 348722, 348953, 349197, 349460, 349718, 349972, 350198, 350424, 350649, 350874, 351114, 351369, 351631, 351886, 352135, 352356, 352582, 352804, 353027, 353265, 353520, 353779, 354045, 354271, 354494, 354712, 354929, 355151, 355404, 355665, 355918, 356180, 356403, 356621, 356846, 357074, 357313, 357568, 357820, 358069, 358321, 358545, 358767, 358988, 359207, 359434, 359688, 359948, 360215, 360447, 360665, 360884, 361104, 361343, 361599, 361858, 362122, 362349, 362571, 362796, 363018, 363252, 363508, 363764, 364026, 364248, 364466, 364685, 364902, 365130, 365386, 365633, 365892, 366117, 366349]","0","NA","no","serif","no","18","no","white","no","no","1080","10","10","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-131.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1816, 417)","tortilla","yes","no","no","0,0","0","1","1","NA","10931","10931","NA","2","legacy","1024","2","44100","-16","NA","experiment","131","odd","droid","[9067.0, 10031.0, 10290.0, 10543.0, 10769.0, 10995.0, 11220.0, 11446.0, 11685.0, 11941.0, 13154.0, 14843.0, 15065.0, 16975.0, 17645.0, 17884.0, 19779.0]","227388","334479","335479","NA","261455","NA","NA","NA","NA","NA","2630","30602","31174","47437","31174","113473","2611","NA","175590","339425","334476","13566","2610","366566","BTA (Zapotec RC script)","0","0","0","no","339431","no","1920","[1115, 1304, 1464, 1578, 1671, 1746, 1769, 1780, 1817, 1821, 1844, 1827, 1817, 1844, 1829, 1827, 1843]","[954, 936, 877, 854, 790, 667, 568, 460, 297, 161, 66, 153, 167, 94, 172, 174, 102]"
# 2018-06-28 19:01:19.848000> starting trial 2 with item-cond 9-d
# 2018-06-28 19:01:22.494000> starting sentence audio 2 with item-cond 9-d
# 2018-06-28 19:01:22.506000 : Third practice trial at time 370797
"20210","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","368150","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","d","9","undefined","1046","765","yes","06/28/18 18:55:11","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[370779, 370785, 371017, 371235, 371452, 371684, 371919, 372155, 372394, 372646, 372868, 373081, 373293, 373506, 373719, 373959, 374201, 374449, 374687, 374935, 375151, 375368, 375586, 375803, 376024, 376264, 376511, 376749, 376993, 377213, 377428, 377644, 377861, 378093, 378349, 378603, 378855, 379120, 379342, 379566, 379791, 380013, 380246, 380497, 380753, 381009, 381256, 381478, 381699, 381922, 382148, 382387, 382647, 382910, 383173, 383407, 383629, 383846, 384066, 384296, 384550, 384808, 385050, 385307, 385530, 385751, 385973, 386193, 386424, 386676, 386932, 387199, 387460, 387685, 387905, 388123, 388347, 388581, 388834, 389090, 389355, 389594, 389812, 390026, 390240, 390470, 390725, 390987]","0","NA","no","serif","no","18","no","white","no","no","1080","9","9","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-131.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(114, 424)","star","yes","no","no","0,0","0","1","1","NA","10931","10931","NA","2","legacy","1024","2","44100","-16","NA","experiment","131","odd","droid","[8343.0, 8565.0, 8790.0, 9014.0, 9236.0, 9470.0, 12631.0, 12852.0, 15899.0, 16684.0, 16909.0, 17129.0, 17346.0]","227388","367140","368140","NA","261455","NA","NA","NA","NA","NA","2630","30602","31174","47437","31174","113473","2611","NA","175590","370774","367136","13566","2610","391233","BTA (Zapotec RC script)","0","0","0","no","370779","no","1920","[725, 505, 285, 144, 127, 126, 142, 144, 141, 167, 158, 137, 118]","[881, 798, 743, 641, 333, 60, 149, 154, 128, 253, 152, 127, 86]"
# 2018-06-28 19:01:44.465000> starting trial 3 with item-cond 15-b
