# 2018-06-27 09:27:13.317000 : Beginning an experiment with subject number 104
# 2018-06-27 09:27:43.194000 : First practice screen shown at time 31198
# 2018-06-27 09:27:59.518000 : Touch tracking instructions at time 47522
# 2018-06-27 09:29:00.034000 : Second practice trial at time 108038
# 2018-06-27 09:29:55.659000 : Third practice trial at time 163663
# 2018-06-27 09:31:11.158000> starting trial 0 with item-cond 11-c
# 2018-06-27 09:31:14.414000> starting sentence audio 0 with item-cond 11-c
# 2018-06-27 09:31:14.425000 : Third practice trial at time 242429
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"21576","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","239173","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","c","11","undefined","975","642","yes","06/27/18 09:27:11","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[242412, 242417, 242653, 242887, 243122, 243365, 243611, 243855, 244100, 244312, 244523, 244735, 244954, 245197, 245449, 245684, 245936, 246188, 246407, 246626, 246845, 247073, 247318, 247569, 247815, 248069, 248317, 248536, 248753, 248968, 249195, 249446, 249699, 249952, 250203, 250448, 250668, 250889, 251109, 251341, 251589, 251846, 252107, 252370, 252597, 252821, 253044, 253267, 253511, 253768, 254028, 254294, 254553, 254781, 255006, 255230, 255455, 255702, 255967, 256230, 256500, 256743, 256962, 257181, 257404, 257644, 257897, 258152, 258421, 258677, 258900, 259124, 259349, 259591, 259849, 260108, 260366, 260606, 260829, 261052, 261275, 261515, 261778, 262033, 262297, 262550, 262769, 262988, 263209, 263453, 263718, 263985]","0","NA","no","serif","no","18","no","white","no","no","1080","11","11","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-104.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(83, 458)","leaf","yes","no","no","0,0","0","1","1","NA","11868","11868","NA","2","legacy","1024","2","44100","-16","NA","experiment","104","even","droid","[9697.0, 9960.0, 10188.0, 10411.0, 10635.0, 10858.0, 11101.0, 11360.0, 11618.0, 11885.0, 12144.0, 12371.0, 12596.0, 12820.0, 13046.0, 13294.0, 13557.0]","199809","238162","239162","NA","237549","NA","NA","NA","NA","NA","1762","30654","31193","47476","31193","107816","1743","NA","163422","242407","238162","13635","1742","264238","BTA (Zapotec RC script)","0","0","0","no","242412","no","1920","[861, 797, 732, 661, 574, 480, 363, 267, 201, 128, 87, 69, 67, 70, 79, 84, 90]","[823, 752, 686, 617, 544, 461, 364, 279, 210, 151, 114, 92, 87, 87, 93, 97, 105]"
# 2018-06-27 09:31:37.823000> starting trial 1 with item-cond 10-b
# 2018-06-27 09:31:41.765000> starting sentence audio 1 with item-cond 10-b
# 2018-06-27 09:31:41.775000 : Third practice trial at time 269778
"34445","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","265835","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","b","10","undefined","975","642","yes","06/27/18 09:27:11","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[269763, 269768, 269997, 270212, 270428, 270643, 270877, 271121, 271370, 271614, 271866, 272112, 272348, 272568, 272787, 273004, 273243, 273480, 273722, 273967, 274219, 274473, 274692, 274909, 275124, 275353, 275600, 275856, 276105, 276360, 276598, 276817, 277036, 277256, 277485, 277732, 277983, 278236, 278489, 278723, 278943, 279164, 279384, 279618, 279867, 280122, 280375, 280630, 280855, 281075, 281295, 281515, 281743, 281983, 282225, 282466, 282720, 282970, 283189, 283409, 283631, 283871, 284121, 284380, 284636, 284893, 285142, 285359, 285576, 285795, 286030, 286283, 286540, 286792, 287049, 287304, 287528, 287752, 287972, 288208, 288459, 288717, 288977, 289238, 289475, 289698, 289921, 290144, 290388, 290644, 290901, 291156, 291410, 291648, 291870, 292094, 292317, 292558, 292811, 293074, 293334, 293592, 293849, 294071, 294294, 294517, 294756, 295010, 295270, 295530, 295790, 296043, 296265, 296491, 296714, 296959, 297219, 297477, 297742, 297995, 298219, 298442, 298665, 298902, 299159, 299418, 299685, 299937, 300155, 300377, 300599, 300833, 301082, 301334, 301596, 301833, 302051, 302270, 302489, 302716, 302974, 303233, 303495, 303752, 303979, 304205]","0","NA","no","serif","no","18","no","white","no","no","1080","10","10","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-104.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(93, 435)","tortilla","yes","no","no","0,0","0","1","1","NA","11868","11868","NA","2","legacy","1024","2","44100","-16","NA","experiment","104","even","droid","[22334.0, 22556.0, 22797.0, 23051.0, 23313.0, 23573.0, 23831.0, 24088.0, 24310.0, 24533.0, 24756.0, 24995.0, 25249.0, 25511.0, 25769.0, 26029.0, 26282.0, 26505.0, 26730.0, 26953.0]","199809","264827","265827","NA","237549","NA","NA","NA","NA","NA","1762","30654","31193","47476","31193","107816","1743","NA","163422","269757","264826","13635","1742","304422","BTA (Zapotec RC script)","0","0","0","no","269763","no","1920","[895, 874, 826, 798, 728, 669, 613, 549, 501, 447, 406, 333, 262, 210, 167, 137, 111, 101, 91, 90]","[911, 900, 866, 846, 779, 724, 662, 594, 537, 470, 412, 336, 268, 221, 181, 150, 130, 116, 98, 98]"
# 2018-06-27 09:32:17.921000> starting trial 2 with item-cond 8-h
# 2018-06-27 09:32:21.124000> starting sentence audio 2 with item-cond 8-h
# 2018-06-27 09:32:21.134000 : Third practice trial at time 309137
"21586","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","305934","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","h","8","undefined","975","642","yes","06/27/18 09:27:11","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[309122, 309128, 309339, 309554, 309764, 309977, 310188, 310412, 310613, 310806, 310998, 311190, 311383, 311580, 311792, 312009, 312226, 312438, 312661, 312863, 313059, 313254, 313450, 313641, 313842, 314056, 314267, 314480, 314697, 314924, 315141, 315337, 315534, 315730, 315926, 316123, 316335, 316556, 316773, 316992, 317207, 317404, 317600, 317798, 317995, 318193, 318404, 318622, 318837, 319056, 319291, 319497, 319696, 319894, 320093, 320292, 320513, 320737, 320967, 321192, 321428, 321627, 321826, 322025, 322226, 322426, 322647, 322871, 323106, 323341, 323570, 323771, 323972, 324172, 324371, 324578, 324799, 325026, 325253, 325481, 325681, 325881, 326078, 326279, 326479, 326706, 326930, 327150, 327382, 327577, 327772, 327968, 328163, 328359, 328575, 328793, 329020, 329249, 329452, 329651, 329854, 330056, 330256, 330478, 330706]","0","NA","no","serif","no","18","no","white","no","no","1080","8","8","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-104.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1816, 482)","flower","yes","no","no","0,0","0","1","1","NA","11868","11868","NA","2","legacy","1024","2","44100","-16","NA","experiment","104","even","droid","[10376.0, 10575.0, 10773.0, 10972.0, 11171.0, 11392.0, 11616.0, 11846.0, 12073.0, 12308.0, 12506.0, 12706.0, 12906.0, 13107.0, 13307.0, 13526.0, 13750.0, 13986.0, 14220.0, 14450.0]","199809","304925","305925","NA","237549","NA","NA","NA","NA","NA","1762","30654","31193","47476","31193","107816","1743","NA","163422","309117","304924","13635","1742","330924","BTA (Zapotec RC script)","0","0","0","no","309122","no","1920","[1031, 1067, 1117, 1183, 1260, 1326, 1385, 1458, 1523, 1578, 1617, 1673, 1715, 1759, 1788, 1809, 1819, 1828, 1835, 1839]","[885, 859, 824, 765, 703, 652, 598, 538, 478, 416, 371, 322, 272, 213, 170, 133, 109, 95, 82, 81]"
# 2018-06-27 09:32:44.464000> starting trial 3 with item-cond 7-g
# 2018-06-27 09:32:46.964000> starting sentence audio 3 with item-cond 7-g
# 2018-06-27 09:32:46.973000 : Third practice trial at time 334977
"22018","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","332477","relative","undefined","undefined","0","3","3","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","3","3","0","0","3","g","7","undefined","975","642","yes","06/27/18 09:27:11","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[334962, 334968, 335190, 335409, 335636, 335866, 336107, 336347, 336585, 336795, 337006, 337216, 337427, 337641, 337871, 338109, 338349, 338586, 338809, 339015, 339222, 339429, 339636, 339853, 340091, 340328, 340559, 340794, 341028, 341238, 341449, 341659, 341870, 342087, 342327, 342568, 342803, 343051, 343266, 343478, 343689, 343900, 344119, 344357, 344602, 344839, 345075, 345283, 345495, 345706, 345918, 346140, 346382, 346626, 346867, 347117, 347327, 347535, 347742, 347950, 348165, 348407, 348651, 348891, 349134, 349346, 349560, 349776, 349993, 350218, 350465, 350715, 350963, 351213, 351426, 351640, 351855, 352069, 352294, 352542, 352798, 353059, 353298, 353512, 353726, 353940, 354154, 354379, 354626, 354870, 355125, 355339, 355549, 355758, 355972, 356202, 356457, 356716, 356978]","0","NA","no","serif","no","18","no","white","no","no","1080","7","7","legacy","3","3","0","C:/Users/z.lab1/Desktop/Final/subject-104.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1818, 454)","leaf","yes","no","no","0,0","0","1","1","NA","11868","11868","NA","2","legacy","1024","2","44100","-16","NA","experiment","104","even","droid","[15033.0, 15259.0, 15505.0, 15755.0, 16003.0, 16253.0, 16466.0, 16680.0, 16895.0, 17111.0, 17334.0, 17582.0, 17838.0, 18099.0, 18339.0, 18552.0]","199809","331468","332468","NA","237549","NA","NA","NA","NA","NA","1762","30654","31193","47476","31193","107816","1743","NA","163422","334957","331468","13635","1742","357193","BTA (Zapotec RC script)","0","0","0","no","334962","no","1920","[1082, 1154, 1271, 1377, 1491, 1580, 1638, 1674, 1719, 1762, 1791, 1812, 1825, 1832, 1834, 1837]","[858, 791, 696, 604, 509, 420, 363, 321, 257, 184, 132, 90, 77, 74, 75, 78]"
# 2018-06-27 09:33:10.720000> starting trial 4 with item-cond 6-f
# 2018-06-27 09:33:13.325000> starting sentence audio 4 with item-cond 6-f
# 2018-06-27 09:33:13.335000 : Third practice trial at time 361338
