# 2018-06-28 17:10:54.237000 : Beginning an experiment with subject number 229
# 2018-06-28 17:12:36.547000 : First practice screen shown at time 104380
# 2018-06-28 17:12:52.936000 : Touch tracking instructions at time 120769
# 2018-06-28 17:13:52.285000 : Second practice trial at time 180118
# 2018-06-28 17:14:23.837000 : Third practice trial at time 211670
# 2018-06-28 17:15:38.993000> starting trial 0 with item-cond 13-b
# 2018-06-28 17:15:42.120000> starting sentence audio 0 with item-cond 13-b
# 2018-06-28 17:15:42.131000 : Third practice trial at time 289964
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"56793","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","286847","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b","13","undefined","739","580","yes","06/28/18 17:10:52","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[289947, 289953, 290212, 290459, 290721, 290991, 291256, 291519, 291765, 292007, 292246, 292490, 292771, 293031, 293299, 293592, 293863, 294104, 294345, 294586, 294837, 295114, 295441, 295712, 295966, 296211, 296457, 296702, 296955, 297275, 297575, 297874, 298125, 298371, 298616, 298862, 299151, 299415, 299694, 299984, 300224, 300484, 300737, 301009, 301297, 301590, 301899, 302170, 302414, 302659, 302911, 303192, 303595, 303873, 304175, 304434, 304679, 304925, 305171, 305429, 305691, 306037, 306323, 306573, 306835, 307094, 307485, 307759, 308031, 308296, 308549, 308802, 309065, 309302, 309550, 309820, 310079, 310379, 310703, 310945, 311183, 311424, 311664, 311938, 312198, 312501, 312780, 313052, 313297, 313542, 313787, 314047, 314328, 314592, 314898, 315162, 315407, 315652, 315898, 316150, 316456, 316769, 317049, 317297, 317551, 317796, 318041, 318317, 318618, 318969, 319269, 319515, 319756, 319997, 320240, 320498, 320763, 321064, 321347, 321622, 321863, 322105, 322356, 322630, 322925, 323186, 323446, 323691, 323937, 324182, 324434, 324724, 324995, 325263, 325555, 325876, 326135, 326390, 326733, 327038, 327335, 327628, 327877, 328147, 328408, 328662, 328928, 329263, 329578, 329823, 330067, 330312, 330603, 330895, 331205, 331532, 331776, 332022, 332268, 332518, 332858, 333160, 333438, 333704, 333951, 334197, 334445, 334702, 334981, 335253, 335553, 335801, 336064, 336308, 336582, 336886, 337170, 337463, 337712, 337965, 338217, 338456, 338834, 339102, 339378, 339701, 340106, 340476, 340868, 341144, 341444, 341773, 342048, 342354, 342607, 342862, 343130, 343420, 343716, 343991, 344234, 344490, 344755, 345018, 345347, 345643, 345927, 346209, 346486, 346737]","0","NA","no","serif","no","18","no","white","no","no","1080","13","13","legacy","0","0","0","C:/Users/z.lab2/Desktop/Final/subject-229.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","1","(98, 452)","star","yes","no","no","0,0","0","1","1","NA","84116","84116","NA","2","legacy","1024","2","44100","-16","NA","experiment","229","odd","droid","[16891.0, 17150.0, 17540.0, 17814.0, 36190.0, 36446.0, 36789.0, 37093.0, 37391.0, 37684.0, 47225.0, 47518.0, 47767.0, 50534.0, 51829.0, 52104.0]","247371","285826","286826","NA","285272","NA","NA","NA","NA","NA","2654","103810","104373","120652","104373","179880","2634","NA","211409","289941","285824","86774","2633","346987","BTA (Zapotec RC script)","0","0","0","no","289947","no","1920","[678, 402, 98, 52, 71, 95, 124, 133, 124, 122, 134, 124, 112, 121, 141, 137]","[968, 964, 957, 943, 827, 713, 548, 341, 178, 128, 290, 425, 477, 206, 96, 60]"
# 2018-06-28 17:16:40.727000> starting trial 1 with item-cond 23-d
# 2018-06-28 17:16:44.099000> starting sentence audio 1 with item-cond 23-d
# 2018-06-28 17:16:44.110000 : Third practice trial at time 351943
"22098","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","348582","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","d","23","undefined","739","580","yes","06/28/18 17:10:52","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[351926, 351932, 352167, 352389, 352656, 352907, 353177, 353468, 353757, 353981, 354201, 354422, 354646, 354872, 355106, 355376, 355640, 355889, 356129, 356352, 356573, 356794, 357036, 357271, 357510, 357755, 358060, 358320, 358602, 358826, 359112, 359506, 359883, 360131, 360376, 360624, 360847, 361070, 361293, 361516, 361774, 362016, 362261, 362514, 362768, 362993, 363266, 363490, 363801, 364082, 364341, 364600, 364833, 365057, 365279, 365502, 365725, 366000, 366279, 366559, 366810, 367036, 367258, 367482, 367705, 367940, 368192, 368451, 368717, 368963, 369178, 369397, 369613, 369838, 370090, 370340, 370584, 370893, 371140, 371368, 371592, 371870, 372125, 372395, 372694, 372953, 373176, 373401, 373746, 374022]","0","NA","no","serif","no","18","no","white","no","no","1080","23","23","legacy","1","1","0","C:/Users/z.lab2/Desktop/Final/subject-229.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(97, 438)","leaf","yes","no","no","0,0","0","1","1","NA","84116","84116","NA","2","legacy","1024","2","44100","-16","NA","experiment","229","odd","droid","[6396.0, 6678.0, 6902.0, 7189.0, 7584.0, 10590.0, 10846.0, 11070.0, 11343.0, 11567.0, 11877.0, 16794.0, 17039.0, 17255.0, 19218.0, 19445.0, 19669.0, 19946.0, 20203.0]","247371","347560","348560","NA","285272","NA","NA","NA","NA","NA","2654","103810","104373","120652","104373","179880","2634","NA","211409","351921","347560","86774","2633","374353","BTA (Zapotec RC script)","0","0","0","no","351926","no","1920","[925, 836, 774, 723, 668, 619, 484, 363, 231, 149, 99, 90, 99, 99, 128, 116, 113, 111, 115]","[789, 652, 535, 412, 329, 215, 161, 125, 111, 102, 101, 323, 435, 480, 261, 128, 53, 27, 26]"
# 2018-06-28 17:17:08.165000> starting trial 2 with item-cond 14-c
# 2018-06-28 17:17:12.010000> starting sentence audio 2 with item-cond 14-c
# 2018-06-28 17:17:12.020000 : Third practice trial at time 379852
"43349","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","376020","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","c","14","undefined","739","580","yes","06/28/18 17:10:52","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[379836, 379842, 380175, 380438, 380682, 380917, 381143, 381455, 381743, 382010, 382291, 382582, 382824, 383059, 383298, 383537, 383817, 384081, 384378, 384662, 384933, 385173, 385407, 385644, 385956, 386243, 386495, 386829, 387085, 387334, 387573, 387812, 388052, 388300, 388589, 388885, 389153, 389497, 389731, 389968, 390205, 390441, 390756, 391017, 391273, 391553, 391798, 392076, 392333, 392714, 393046, 393326, 393684, 393978, 394215, 394452, 394691, 394928, 395213, 395510, 395781, 396073, 396320, 396562, 396801, 397038, 397309, 397574, 397858, 398130, 398369, 398610, 398860, 399139, 399408, 399696, 399959, 400217, 400444, 400675, 400911, 401164, 401461, 401729, 402020, 402357, 402694, 402931, 403166, 403435, 403778, 404045, 404371, 404705, 404946, 405189, 405435, 405699, 405971, 406269, 406620, 406912, 407149, 407401, 407701, 408071, 408341, 408627, 408924, 409162, 409400, 409639, 409877, 410136, 410416, 410683, 410997, 411304, 411578, 411888, 412142, 412449, 412739, 413039, 413293, 413532, 413784, 414034, 414283, 414568, 414844, 415123, 415424, 415792, 416042, 416368, 416713, 416979, 417263, 417503, 417741, 417989, 418237, 418503, 418783, 419149, 419420, 419659, 419899, 420137, 420369, 420640, 420906, 421176, 421450, 421690, 421933, 422181, 422438, 422786, 423183]","0","NA","no","serif","no","18","no","white","no","no","1080","14","14","legacy","2","2","0","C:/Users/z.lab2/Desktop/Final/subject-229.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(107, 422)","tortilla","yes","no","no","0,0","0","1","1","NA","84116","84116","NA","2","legacy","1024","2","44100","-16","NA","experiment","229","odd","droid","[11965.0, 12243.0, 12500.0, 12880.0, 13212.0, 13492.0, 13850.0, 19306.0, 19574.0, 19862.0, 23332.0, 23601.0, 23946.0, 24212.0, 31745.0, 32056.0, 32308.0, 34449.0, 34735.0, 35011.0, 35289.0, 35591.0, 35958.0, 36208.0, 36534.0, 37670.0, 37907.0, 38157.0, 38404.0]","247371","374998","375998","NA","285272","NA","NA","NA","NA","NA","2654","103810","104373","120652","104373","179880","2634","NA","211409","379831","374998","86774","2633","423436","BTA (Zapotec RC script)","0","0","0","no","379836","no","1920","[850, 752, 628, 430, 248, 151, 95, 97, 94, 81, 113, 124, 130, 123, 113, 82, 86, 122, 108, 104, 102, 107, 115, 109, 108, 86, 82, 79, 76]","[841, 768, 658, 456, 269, 162, 87, 326, 418, 455, 197, 111, 66, 47, 255, 462, 477, 240, 91, 48, 47, 63, 111, 138, 143, 72, 61, 60, 58]"
# 2018-06-28 17:17:57.217000> starting trial 3 with item-cond 19-h
