# 2018-06-28 09:47:19.207000 : Beginning an experiment with subject number 217
# 2018-06-28 09:47:59.563000 : First practice screen shown at time 42949
# 2018-06-28 09:48:15.920000 : Touch tracking instructions at time 59306
# 2018-06-28 09:49:10.609000 : Second practice trial at time 113995
# 2018-06-28 09:49:42.360000 : Third practice trial at time 145746
# 2018-06-28 09:50:48.315000> starting trial 0 with item-cond 16-a
# 2018-06-28 09:50:51.272000> starting sentence audio 0 with item-cond 16-a
# 2018-06-28 09:50:51.283000 : Third practice trial at time 214669
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"21803","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","211724","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","a","16","undefined","1327","730","yes","06/28/18 09:47:16","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[214652, 214658, 214938, 215188, 215459, 215763, 216035, 216342, 216583, 216823, 217074, 217331, 217631, 217988, 218252, 218564, 218811, 219054, 219298, 219544, 219797, 220064, 220376, 220638, 220960, 221201, 221442, 221683, 221933, 222237, 222519, 222786, 223056, 223347, 223639, 223957, 224274, 224576, 224885, 225165, 225418, 225661, 225905, 226149, 226433, 226698, 226970, 227270, 227536, 227786, 228041, 228296, 228628, 228952, 229227, 229474, 229722, 229970, 230217, 230490, 230761, 231106, 231361, 231609, 231859, 232102, 232383, 232654, 232954, 233207, 233450, 233719, 233967, 234308, 234585, 234878, 235145, 235392, 235639, 235897, 236167, 236454]","0","NA","no","serif","no","18","no","white","no","no","1080","16","16","legacy","0","0","0","C:/Users/z.lab2/Desktop/Final/subject-217.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1825, 446)","flower","yes","no","no","0,0","0","1","1","NA","22263","22263","NA","2","legacy","1024","2","44100","-16","NA","experiment","217","odd","droid","[12622.0, 12887.0, 13138.0, 13392.0]","175465","210701","211701","NA","210114","NA","NA","NA","NA","NA","3115","42424","42945","59217","42945","113774","3089","NA","145459","214646","210701","25383","3088","236774","BTA (Zapotec RC script)","0","0","0","no","214652","no","1920","[1425, 1674, 1798, 1821]","[504, 250, 103, 88]"
# 2018-06-28 09:51:15.200000> starting trial 1 with item-cond 10-c
# 2018-06-28 09:51:19.182000> starting sentence audio 1 with item-cond 10-c
# 2018-06-28 09:51:19.192000 : Third practice trial at time 242578
"16397","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","238608","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","c","10","undefined","1327","730","yes","06/28/18 09:47:16","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[242562, 242568, 242809, 243038, 243266, 243517, 243794, 244042, 244310, 244585, 244829, 245055, 245304, 245531, 245759, 246029, 246301, 246576, 246836, 247086, 247313, 247540, 247768, 247996, 248242, 248584, 248868, 249115, 249406, 249643, 249875, 250106, 250338, 250575, 250830, 251082, 251339, 251602, 251838, 252155, 252424, 252697, 252948, 253230, 253487, 253758, 253984, 254230, 254472, 254743, 255031, 255300, 255558, 255866, 256194, 256454, 256697, 256937, 257178, 257449, 257709, 257962, 258222, 258452, 258723, 258956]","0","NA","no","serif","no","18","no","white","no","no","1080","10","10","legacy","1","1","0","C:/Users/z.lab2/Desktop/Final/subject-217.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(90, 459)","tortilla","yes","no","no","0,0","0","1","1","NA","22263","22263","NA","2","legacy","1024","2","44100","-16","NA","experiment","217","odd","droid","[11913.0, 12183.0, 12471.0, 14137.0]","175465","237586","238586","NA","210114","NA","NA","NA","NA","NA","3115","42424","42945","59217","42945","113774","3089","NA","145459","242557","237585","25383","3088","259269","BTA (Zapotec RC script)","0","0","0","no","242562","no","1920","[723, 418, 145, 90]","[772, 481, 151, 93]"
# 2018-06-28 09:51:37.531000> starting trial 2 with item-cond 6-g
# 2018-06-28 09:51:40.150000> starting sentence audio 2 with item-cond 6-g
# 2018-06-28 09:51:40.160000 : Third practice trial at time 263546
"12319","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","260942","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","g","6","undefined","1327","730","yes","06/28/18 09:47:16","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[263531, 263536, 263794, 264059, 264324, 264643, 264886, 265108, 265323, 265539, 265755, 266017, 266277, 266532, 266809, 267054, 267305, 267521, 267738, 267955, 268171, 268395, 268644, 268906, 269137, 269376, 269628, 269844, 270059, 270275, 270494, 270724, 270969, 271221, 271467, 271685, 271902, 272120, 272340, 272583, 272872, 273125, 273394, 273687, 273909, 274134, 274354, 274575, 274823, 275105, 275356, 275617, 275847]","0","NA","no","serif","no","18","no","white","no","no","1080","6","6","legacy","2","2","0","C:/Users/z.lab2/Desktop/Final/subject-217.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(102, 515)","tortilla","yes","no","no","0,0","0","1","1","NA","22263","22263","NA","2","legacy","1024","2","44100","-16","NA","experiment","217","odd","droid","[9343.0, 9597.0, 9865.0]","175465","259917","260917","NA","210114","NA","NA","NA","NA","NA","3115","42424","42945","59217","42945","113774","3089","NA","145459","263526","259916","25383","3088","276177","BTA (Zapotec RC script)","0","0","0","no","263531","no","1920","[666, 404, 110]","[635, 393, 116]"
# 2018-06-28 09:51:54.361000> starting trial 3 with item-cond 3-d
# 2018-06-28 09:51:57.189000> starting sentence audio 3 with item-cond 3-d
# 2018-06-28 09:51:57.200000 : Third practice trial at time 280586
