# 2018-06-28 10:01:43.719000 : Beginning an experiment with subject number 218
# 2018-06-28 10:02:25.073000 : First practice screen shown at time 43802
# 2018-06-28 10:02:41.431000 : Touch tracking instructions at time 60159
# 2018-06-28 10:03:40.623000 : Second practice trial at time 119352
# 2018-06-28 10:04:00.400000 : Third practice trial at time 139128
# 2018-06-28 10:05:15.760000> starting trial 0 with item-cond 11-e
# 2018-06-28 10:05:19.033000> starting sentence audio 0 with item-cond 11-e
# 2018-06-28 10:05:19.044000 : Third practice trial at time 217772
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"47965","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","214512","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","e","11","undefined","867","669","yes","06/28/18 10:01:41","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[217756, 217762, 218007, 218271, 218552, 218807, 219053, 219281, 219503, 219726, 219950, 220182, 220433, 220683, 220946, 221223, 221460, 221691, 221921, 222153, 222388, 222671, 222918, 223168, 223496, 223730, 223957, 224184, 224411, 224642, 224902, 225185, 225462, 225746, 225980, 226209, 226478, 226711, 227001, 227259, 227542, 227812, 228051, 228380, 228699, 229112, 229386, 229666, 229921, 230172, 230421, 230664, 230894, 231125, 231414, 231684, 231957, 232240, 232481, 232717, 232963, 233195, 233467, 233726, 233997, 234261, 234493, 234728, 234962, 235195, 235461, 235730, 235986, 236243, 236479, 236716, 236984, 237210, 237508, 237763, 238024, 238279, 238510, 238742, 238974, 239205, 239455, 239717, 239973, 240234, 240466, 240697, 240929, 241161, 241406, 241663, 241935, 242204, 242436, 242668, 242901, 243133, 243388, 243668, 243922, 244195, 244425, 244656, 244917, 245167, 245455, 245833, 246090, 246357, 246627, 246872, 247097, 247321, 247569, 247857, 248122, 248386, 248615, 248843, 249071, 249299, 249540, 249794, 250066, 250318, 250565, 250798, 251031, 251264, 251495, 251768, 252042, 252291, 252573, 252892, 253121, 253349, 253608, 253838, 254109, 254370, 254620, 254873, 255148, 255412, 255642, 255871, 256104, 256365, 256625, 256874, 257131, 257359, 257588, 257816, 258045, 258307, 258568, 258830, 259095, 259417, 259754, 260003, 260258, 260525, 260819, 261112, 261380, 261631, 261867, 262099, 262331, 262563, 262879, 263140, 263399, 263668, 263909, 264143, 264376, 264612, 264884, 265167, 265450, 265719]","0","NA","no","serif","no","18","no","white","no","no","1080","11","11","legacy","0","0","0","C:/Users/z.lab2/Desktop/Final/subject-218.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(85, 426)","leaf","yes","no","no","0,0","0","1","1","NA","23128","23128","NA","2","legacy","1024","2","44100","-16","NA","experiment","218","even","droid","[8227.0, 8456.0, 8724.0, 8957.0, 9247.0, 9505.0, 9788.0, 10059.0, 10298.0, 10629.0, 10947.0, 11362.0, 11632.0, 11913.0, 12167.0, 12419.0, 26441.0, 26672.0, 27414.0, 27702.0, 28079.0, 28337.0, 28603.0, 42249.0, 42505.0, 42772.0]","169419","213489","214489","NA","212705","NA","NA","NA","NA","NA","2979","43131","43796","60072","43796","119131","2952","NA","138746","217752","213489","26111","2950","265976","BTA (Zapotec RC script)","0","0","0","no","217756","no","1920","[865, 810, 805, 776, 660, 531, 464, 435, 411, 401, 359, 285, 225, 142, 89, 53, 112, 116, 110, 108, 102, 115, 110, 110, 109, 114]","[907, 888, 876, 843, 745, 623, 529, 482, 454, 434, 364, 268, 219, 155, 96, 70, 106, 118, 135, 163, 501, 392, 444, 162, 95, 85]"
# 2018-06-28 10:06:08.873000> starting trial 1 with item-cond 12-f
# 2018-06-28 10:06:13.274000> starting sentence audio 1 with item-cond 12-f
# 2018-06-28 10:06:13.285000 : Third practice trial at time 272014
"17754","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","267625","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","f","12","undefined","867","669","yes","06/28/18 10:01:41","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[271997, 272003, 272243, 272491, 272734, 273021, 273270, 273521, 273743, 273982, 274205, 274429, 274672, 274915, 275156, 275403, 275738, 275988, 276236, 276461, 276686, 276923, 277164, 277417, 277660, 277938, 278179, 278422, 278647, 278873, 279100, 279340, 279655, 279916, 280204, 280468, 280690, 280916, 281139, 281376, 281742, 282074, 282332, 282660, 282915, 283197, 283575, 283863, 284131, 284379, 284679, 284936, 285162, 285412, 285637, 285861, 286113, 286394, 286642, 286910, 287136, 287362, 287588, 287812, 288071, 288319, 288566, 288820, 289049, 289275, 289504, 289748]","0","NA","no","serif","no","18","no","white","no","no","1080","12","12","legacy","1","1","0","C:/Users/z.lab2/Desktop/Final/subject-218.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1795, 426)","flower","yes","no","no","0,0","0","1","1","NA","23128","23128","NA","2","legacy","1024","2","44100","-16","NA","experiment","218","even","droid","[7921.0, 8209.0, 8921.0, 9145.0, 9381.0, 9747.0, 10079.0, 10338.0, 10665.0, 10921.0, 11205.0, 11581.0]","169419","266602","267602","NA","212705","NA","NA","NA","NA","NA","2979","43131","43796","60072","43796","119131","2952","NA","138746","271992","266601","26111","2950","290122","BTA (Zapotec RC script)","0","0","0","no","271997","no","1920","[1148, 1187, 1306, 1405, 1448, 1553, 1630, 1656, 1733, 1810, 1817, 1825]","[821, 799, 725, 633, 593, 478, 404, 368, 224, 98, 95, 88]"
# 2018-06-28 10:06:33.016000> starting trial 2 with item-cond 19-e
# 2018-06-28 10:06:35.654000> starting sentence audio 2 with item-cond 19-e
# 2018-06-28 10:06:35.666000 : Third practice trial at time 294394
"16837","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","291766","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","e","19","undefined","867","669","yes","06/28/18 10:01:41","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[294377, 294383, 294631, 294857, 295084, 295341, 295589, 295859, 296104, 296324, 296548, 296771, 296996, 297249, 297529, 297778, 298036, 298308, 298634, 298858, 299082, 299308, 299533, 299785, 300076, 300339, 300639, 300892, 301155, 301418, 301656, 301954, 302192, 302451, 302714, 302977, 303297, 303551, 303825, 304069, 304305, 304565, 304826, 305090, 305320, 305552, 305798, 306051, 306352, 306620, 306896, 307148, 307380, 307614, 307836, 308057, 308354, 308619, 308888, 309150, 309383, 309617, 309852, 310085, 310361, 310636, 310909, 311212]","0","NA","no","serif","no","18","no","white","no","no","1080","19","19","legacy","2","2","0","C:/Users/z.lab2/Desktop/Final/subject-218.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1823, 449)","leaf","yes","no","no","0,0","0","1","1","NA","23128","23128","NA","2","legacy","1024","2","44100","-16","NA","experiment","218","even","droid","[6517.0, 6781.0, 7043.0, 7281.0, 7580.0, 7817.0, 8076.0, 8341.0, 8602.0, 8925.0, 9177.0]","169419","290744","291744","NA","212705","NA","NA","NA","NA","NA","2979","43131","43796","60072","43796","119131","2952","NA","138746","294372","290743","26111","2950","311437","BTA (Zapotec RC script)","0","0","0","no","294377","no","1920","[1081, 1189, 1371, 1551, 1717, 1824, 1852, 1856, 1852, 1830, 1820]","[839, 755, 584, 380, 170, 74, 62, 64, 76, 118, 123]"
# 2018-06-28 10:06:54.317000> starting trial 3 with item-cond 1-c
