# 2018-07-11 11:06:08.202000 : Beginning an experiment with subject number 147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:10:18.871000> starting sentence audio 3 with item-cond 19-f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:10:18.881000 : Third practice trial at time 251987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18209,undefined,undefined,undefined,undefined,black,no,legacy,legacy,legacy,0,249346,relative,undefined,undefined,0,3,3,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,3,3,0,0,3,f,19,undefined,1530,666,yes,7/11/2018 11:06,NA,Executes Python code,yes,,yes,bta_beta.osexp,C:/Users/z.lab1/Desktop/Final,"[251972, 251977, 252204, 252421, 252639, 252858, 253086, 253331, 253577, 253824, 254073, 254310, 254527, 254742, 254957, 255171, 255392, 255633, 255872, 256119, 256360, 256591, 256809, 257029, 257243, 257456, 257694, 257935, 258182, 258420, 258673, 258886, 259104, 259319, 259532, 259757, 260005, 260258, 260496, 260744, 260963, 261183, 261403, 261623, 261848, 262096, 262351, 262605, 262861, 263084, 263307, 263530, 263750, 263983, 264239, 264499, 264754, 265013, 265237, 265461, 265684, 265909, 266142, 266395, 266652, 266910, 267171, 267393, 267617, 267839, 268061, 268294, 268542, 268798, 269064, 269289, 269506, 269723, 269943, 270177]",0,NA,no,serif,no,18,no,white,no,no,1080,19,19,legacy,3,3,0,C:/Users/z.lab1/Desktop/Final/subject-147.csv,legacy,Kafkaesque Koffka,3.2.4,5b2998ae04fe52000ecbb503,right,0,"(1817, 490)",leaf,yes,no,no,"0,0",0,1,1,NA,8613,8613,NA,2,legacy,1024,2,44100,-16,NA,experiment,147,odd,droid,"[11338.0, 11560.0, 11780.0, 12013.0, 12269.0, 12529.0, 12784.0, 13045.0, 13268.0, 13491.0, 13714.0, 13939.0, 14173.0, 14425.0, 14683.0, 14940.0, 15201.0, 15423.0]",152150,248337,249337,NA,186214,NA,NA,NA,NA,NA,1756,27405,27989,44280,27989,99365,1737,NA,124665,251966,248336,10374,1735,270418,BTA (Zapotec RC script),0,0,0,no,251972,no,1920,"[1045, 1084, 1118, 1170, 1238, 1311, 1408, 1508, 1579, 1638, 1679, 1699, 1722, 1753, 1789, 1813, 1827, 1837]","[915, 897, 884, 855, 804, 719, 629, 541, 463, 387, 335, 299, 259, 202, 146, 113, 89, 79]"
# 2018-07-11 11:10:38.894000> starting trial 4 with item-cond 22-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:10:43.511000> starting sentence audio 4 with item-cond 22-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:10:43.522000 : Third practice trial at time 276628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15879,undefined,undefined,undefined,undefined,black,no,legacy,legacy,legacy,0,272009,relative,undefined,undefined,0,4,4,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,4,4,0,0,4,a,22,undefined,1530,666,yes,7/11/2018 11:06,NA,Executes Python code,yes,,yes,bta_beta.osexp,C:/Users/z.lab1/Desktop/Final,"[276611, 276617, 276847, 277082, 277328, 277569, 277815, 278064, 278312, 278532, 278752, 278973, 279193, 279420, 279666, 279912, 280159, 280406, 280657, 280873, 281090, 281307, 281523, 281743, 281985, 282224, 282471, 282716, 282958, 283179, 283400, 283622, 283843, 284071, 284315, 284563, 284802, 285044, 285297, 285519, 285745, 285973, 286196, 286436, 286694, 286958, 287218, 287480, 287707, 287929, 288155, 288381, 288620, 288879, 289141, 289400, 289658, 289882, 290109, 290334, 290562, 290805, 291062, 291322, 291586, 291814, 292034, 292254, 292485]",0,NA,no,serif,no,18,no,white,no,no,1080,22,22,legacy,4,4,0,C:/Users/z.lab1/Desktop/Final/subject-147.csv,legacy,Kafkaesque Koffka,3.2.4,5b2998ae04fe52000ecbb503,right,0,"(1821, 450)",tortilla,yes,no,no,"0,0",0,1,1,NA,8613,8613,NA,2,legacy,1024,2,44100,-16,NA,experiment,147,odd,droid,"[9364.0, 9588.0, 9828.0, 10086.0, 10349.0, 10611.0, 10871.0, 11098.0, 11320.0, 11546.0, 11772.0, 12013.0, 12271.0, 12532.0, 12791.0, 13049.0, 13274.0, 13500.0, 13726.0, 13953.0]",152150,271000,272000,NA,186214,NA,NA,NA,NA,NA,1756,27405,27989,44280,27989,99365,1737,NA,124665,276606,270999,10374,1735,292708,BTA (Zapotec RC script),0,0,0,no,276611,no,1920,"[1084, 1116, 1160, 1247, 1299, 1360, 1430, 1512, 1560, 1613, 1643, 1669, 1693, 1723, 1765, 1802, 1819, 1826, 1831, 1831]","[902, 890, 870, 817, 756, 694, 623, 545, 492, 434, 391, 357, 314, 255, 196, 149, 126, 109, 96, 97]"
# 2018-07-11 11:11:01.231000> starting trial 5 with item-cond 14-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:11:05.062000> starting sentence audio 5 with item-cond 14-a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 2018-07-11 11:11:05.073000 : Third practice trial at time 298179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
