# 2018-06-27 19:58:50.493000 : Beginning an experiment with subject number 211
# 2018-06-27 20:00:31.718000 : First practice screen shown at time 102654
# 2018-06-27 20:00:48.184000 : Touch tracking instructions at time 119120
# 2018-06-27 20:02:55.206000 : Second practice trial at time 246142
# 2018-06-27 20:03:55.216000 : Third practice trial at time 306153
# 2018-06-27 20:05:52.343000> starting trial 0 with item-cond 14-a
# 2018-06-27 20:05:56.185000> starting sentence audio 0 with item-cond 14-a
# 2018-06-27 20:05:56.202000 : Third practice trial at time 427138
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"28860","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","423301","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","a","14","undefined","994","350","yes","06/27/18 19:58:49","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[427116, 427121, 427369, 427591, 427820, 428065, 428311, 428556, 428809, 429030, 429253, 429475, 429697, 429926, 430174, 430420, 430666, 430924, 431151, 431371, 431586, 431802, 432024, 432268, 432519, 432761, 433016, 433240, 433465, 433689, 433913, 434143, 434394, 434647, 434893, 435145, 435372, 435605, 435834, 436071, 436335, 436601, 436857, 437116, 437347, 437579, 437811, 438053, 438323, 438589, 438852, 439081, 439312, 439542, 439771, 440016, 440268, 440527, 440782, 441011, 441237, 441462, 441687, 441930, 442184, 442443, 442703, 442928, 443153, 443380, 443609, 443855, 444109, 444363, 444621, 444854, 445083, 445313, 445539, 445785, 446051, 446310, 446568, 446793, 447018, 447244, 447469, 447707, 447959, 448217, 448470, 448694, 448918, 449143, 449367, 449606, 449857, 450117, 450380, 450608, 450837, 451065, 451293, 451541, 451795, 452052, 452308, 452532, 452757, 452987, 453216, 453465, 453736, 454005, 454267, 454498, 454728, 454962, 455195, 455445, 455712, 455973]","0","NA","no","serif","no","18","no","white","no","no","1080","14","14","legacy","0","0","0","C:/Users/z.lab2/Desktop/Final/subject-211.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1811, 467)","tortilla","yes","no","no","0,0","0","1","1","NA","83242","83242","NA","2","legacy","1024","2","44100","-16","NA","experiment","211","odd","droid","[8491.0, 8720.0, 8957.0, 9222.0, 9487.0, 9744.0, 10002.0, 10234.0, 10465.0, 10697.0, 10940.0, 11209.0]","381238","422279","423279","NA","421753","NA","NA","NA","NA","NA","1880","102149","102649","119104","102649","245930","1858","NA","305877","427111","422278","85126","1857","456226","BTA (Zapotec RC script)","0","0","0","no","427116","no","1920","[1146, 1288, 1451, 1623, 1726, 1795, 1821, 1831, 1838, 1834, 1829, 1818]","[799, 693, 528, 327, 202, 126, 99, 92, 87, 93, 116, 120]"
# 2018-06-27 20:06:26.815000> starting trial 1 with item-cond 17-d
# 2018-06-27 20:06:30.835000> starting sentence audio 1 with item-cond 17-d
# 2018-06-27 20:06:30.848000 : Third practice trial at time 461784
"33589","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","457774","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","d","17","undefined","994","350","yes","06/27/18 19:58:49","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[461765, 461771, 462002, 462212, 462421, 462631, 462865, 463102, 463339, 463571, 463816, 464030, 464242, 464453, 464663, 464882, 465123, 465371, 465611, 465859, 466089, 466302, 466515, 466729, 466941, 467173, 467407, 467643, 467878, 468134, 468350, 468569, 468786, 469005, 469234, 469487, 469738, 469983, 470232, 470451, 470677, 470899, 471122, 471353, 471608, 471859, 472112, 472361, 472580, 472799, 473017, 473240, 473470, 473723, 473969, 474215, 474466, 474687, 474909, 475132, 475352, 475581, 475831, 476079, 476328, 476585, 476806, 477028, 477253, 477478, 477716, 477970, 478227, 478490, 478714, 478933, 479151, 479366, 479591, 479831, 480083, 480339, 480558, 480775, 480991, 481213, 481445, 481697, 481939, 482187, 482407, 482623, 482842, 483065, 483296, 483559, 483815, 484074, 484300, 484524, 484746, 484971, 485198, 485448, 485700, 485951, 486197, 486420, 486644, 486869, 487086, 487317, 487571, 487814, 488063, 488320, 488542, 488767, 488987, 489208, 489438, 489697, 489945, 490201, 490444, 490659, 490874, 491088, 491303, 491546, 491805, 492053, 492314, 492538, 492760, 492984, 493210, 493448, 493705, 493953, 494213, 494437, 494664, 494887, 495113, 495351]","0","NA","no","serif","no","18","no","white","no","no","1080","17","17","legacy","1","1","0","C:/Users/z.lab2/Desktop/Final/subject-211.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1804, 465)","star","yes","no","no","0,0","0","1","1","NA","83242","83242","NA","2","legacy","1024","2","44100","-16","NA","experiment","211","odd","droid","[9846.0, 10097.0, 11708.0, 12924.0, 13146.0, 13370.0, 13589.0, 13818.0, 14069.0, 14316.0, 14565.0, 14822.0, 15042.0, 15266.0, 15491.0, 15715.0, 15953.0, 16208.0, 16465.0, 16727.0, 16952.0, 22761.0, 27680.0, 27934.0]","381238","456751","457751","NA","421753","NA","NA","NA","NA","NA","1880","102149","102649","119104","102649","245930","1858","NA","305877","461760","456750","85126","1857","495597","BTA (Zapotec RC script)","0","0","0","no","461765","no","1920","[1022, 1118, 1226, 1321, 1355, 1362, 1352, 1371, 1405, 1461, 1627, 1758, 1835, 1868, 1867, 1854, 1822, 1811, 1809, 1809, 1813, 1805, 1824, 1824]","[860, 701, 559, 441, 390, 367, 366, 326, 254, 240, 185, 119, 101, 96, 98, 110, 110, 106, 97, 98, 96, 236, 201, 105]"
# 2018-06-27 20:07:06.374000> starting trial 2 with item-cond 4-g
# 2018-06-27 20:07:09.165000> starting sentence audio 2 with item-cond 4-g
# 2018-06-27 20:07:09.181000 : Third practice trial at time 500117
"50120","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","497335","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","g","4","undefined","994","350","yes","06/27/18 19:58:49","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[500096, 500101, 500336, 500550, 500765, 500979, 501205, 501434, 501667, 501894, 502130, 502349, 502562, 502776, 502990, 503204, 503434, 503663, 503895, 504127, 504371, 504581, 504790, 505006, 505220, 505441, 505678, 505914, 506146, 506385, 506627, 506840, 507055, 507268, 507481, 507699, 507931, 508163, 508404, 508644, 508876, 509090, 509304, 509518, 509733, 509954, 510191, 510434, 510671, 510920, 511138, 511356, 511576, 511795, 512021, 512269, 512525, 512777, 513012, 513234, 513452, 513675, 513897, 514131, 514383, 514631, 514884, 515110, 515330, 515548, 515761, 515984, 516228, 516466, 516713, 516938, 517156, 517369, 517584, 517798, 518040, 518284, 518528, 518770, 518987, 519204, 519423, 519643, 519877, 520123, 520376, 520613, 520831, 521048, 521266, 521485, 521714, 521952, 522210, 522440, 522660, 522878, 523094, 523321, 523570, 523822, 524077, 524308, 524527, 524744, 524963, 525193, 525440, 525685, 525939, 526169, 526383, 526597, 526816, 527047, 527288, 527536, 527785, 528023, 528242, 528459, 528681, 528905, 529142, 529393, 529637, 529883, 530123, 530345, 530565, 530783, 530996, 531216, 531458, 531708, 531945, 532191, 532408, 532625, 532845, 533068, 533296, 533536, 533773, 534010, 534244, 534455, 534671, 534895, 535114, 535348, 535600, 535852, 536097, 536333, 536546, 536765, 536985, 537202, 537431, 537670, 537912, 538172, 538408, 538631, 538853, 539073, 539289, 539518, 539759, 539998, 540246, 540490, 540709, 540932, 541153, 541376, 541607, 541844, 542087, 542335, 542572, 542786, 543001, 543215, 543428, 543652, 543893, 544130, 544378, 544607, 544822, 545035, 545254, 545471, 545704, 545957, 546206, 546468, 546701, 546918, 547140, 547357, 547578, 547828, 548083, 548339, 548590, 548814, 549039, 549259, 549478, 549709, 549956, 550212]","0","NA","no","serif","no","18","no","white","no","no","1080","4","4","legacy","2","2","0","C:/Users/z.lab2/Desktop/Final/subject-211.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1804, 448)","flower","yes","no","no","0,0","0","1","1","NA","83242","83242","NA","2","legacy","1024","2","44100","-16","NA","experiment","211","odd","droid","[10340.0, 10578.0, 10826.0, 11045.0, 11262.0, 11482.0, 11701.0, 11928.0, 12175.0, 12431.0, 12683.0, 12918.0, 13140.0, 13359.0, 13581.0, 13803.0, 14038.0, 14291.0, 14538.0, 14791.0, 15016.0, 15237.0, 15454.0, 19784.0, 20030.0, 20282.0, 20519.0, 20737.0, 20954.0, 21173.0, 22567.0, 22784.0, 23729.0, 24869.0, 30251.0, 30471.0, 31614.0, 32974.0, 34802.0, 35022.0, 35255.0, 35506.0]","381238","496311","497311","NA","421753","NA","NA","NA","NA","NA","1880","102149","102649","119104","102649","245930","1858","NA","305877","500091","496310","85126","1857","550445","BTA (Zapotec RC script)","0","0","0","no","500096","no","1920","[1176, 1307, 1497, 1662, 1764, 1813, 1838, 1839, 1834, 1816, 1807, 1804, 1805, 1810, 1819, 1825, 1827, 1827, 1822, 1817, 1812, 1812, 1811, 1816, 1816, 1812, 1819, 1826, 1824, 1826, 1815, 1807, 1817, 1809, 1816, 1809, 1841, 1835, 1845, 1820, 1812, 1813]","[721, 596, 450, 313, 224, 180, 149, 126, 103, 87, 84, 83, 96, 109, 116, 116, 111, 104, 95, 95, 97, 100, 106, 231, 247, 248, 260, 308, 233, 142, 86, 67, 146, 70, 135, 168, 67, 177, 88, 95, 90, 103]"
# 2018-06-27 20:08:01.265000> starting trial 3 with item-cond 12-g
