# 2018-07-11 16:42:55.916000 : Beginning an experiment with subject number 147
# 2018-07-11 16:45:02.396000 : First practice screen shown at time 127762
# 2018-07-11 16:45:18.681000 : Touch tracking instructions at time 144048
# 2018-07-11 16:46:30.815000 : Second practice trial at time 216181
# 2018-07-11 16:46:55.152000 : Third practice trial at time 240519
# 2018-07-11 16:48:02.533000> starting trial 0 with item-cond 13-h
# 2018-07-11 16:48:05.650000> starting sentence audio 0 with item-cond 13-h
# 2018-07-11 16:48:05.660000 : Third practice trial at time 311027
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"21059","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","307908","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h","13","undefined","1021","733","yes","07/11/18 16:42:54","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[311011, 311016, 311266, 311523, 311789, 312050, 312315, 312568, 312799, 313030, 313261, 313512, 313765, 314033, 314294, 314559, 314813, 315044, 315275, 315507, 315757, 316018, 316284, 316555, 316825, 317060, 317293, 317524, 317764, 318029, 318295, 318557, 318830, 319067, 319303, 319538, 319790, 320064, 320339, 320619, 320894, 321128, 321364, 321598, 321866, 322146, 322427, 322709, 322941, 323172, 323404, 323650, 323927, 324200, 324480, 324723, 324957, 325194, 325434, 325707, 325997, 326234, 326465, 326696, 326929, 327183, 327460, 327727, 328007, 328251, 328481, 328717, 328956, 329229, 329504, 329778, 330054, 330287, 330518, 330750, 331000, 331273, 331551, 331822, 332064]","0","NA","no","serif","no","18","no","white","no","no","1080","13","13","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-147.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(113, 472)","star","yes","no","no","0,0","0","1","1","NA","108479","108479","NA","2","legacy","1024","2","44100","-16","NA","experiment","147","odd","droid","[8058.0, 8294.0, 8530.0, 8782.0, 9056.0, 9330.0, 9610.0, 9886.0, 10121.0, 10355.0, 10589.0, 10857.0, 11137.0]","272189","306899","307899","NA","306302","NA","NA","NA","NA","NA","1721","127244","127757","144040","127757","215963","1701","NA","240295","311005","306896","110205","1700","332291","BTA (Zapotec RC script)","0","0","0","no","311011","no","1920","[812, 708, 706, 656, 564, 486, 400, 285, 201, 160, 128, 111, 112]","[764, 670, 668, 626, 514, 412, 300, 200, 133, 97, 88, 90, 95]"
# 2018-07-11 16:48:28.433000> starting trial 1 with item-cond 15-b
# 2018-07-11 16:48:31.680000> starting sentence audio 1 with item-cond 15-b
# 2018-07-11 16:48:31.690000 : Third practice trial at time 337057
"22587","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","333809","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","b","15","undefined","1021","733","yes","07/11/18 16:42:54","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[337040, 337046, 337294, 337547, 337797, 338050, 338310, 338570, 338791, 339012, 339233, 339464, 339707, 339955, 340210, 340472, 340732, 340956, 341181, 341407, 341639, 341895, 342148, 342391, 342658, 342922, 343145, 343366, 343588, 343819, 344067, 344323, 344587, 344848, 345081, 345307, 345533, 345758, 345999, 346255, 346518, 346782, 347043, 347273, 347498, 347725, 347957, 348209, 348465, 348724, 348975, 349208, 349435, 349660, 349886, 350124, 350370, 350621, 350883, 351140, 351390, 351612, 351834, 352057, 352300, 352557, 352825, 353095, 353365, 353605, 353836, 354064, 354295, 354550, 354809, 355077, 355346, 355618, 355857, 356087, 356317, 356555, 356823, 357093, 357366, 357630, 357860, 358088, 358313, 358561, 358828, 359092, 359362, 359622]","0","NA","no","serif","no","18","no","white","no","no","1080","15","15","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-147.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(102, 494)","leaf","yes","no","no","0,0","0","1","1","NA","108479","108479","NA","2","legacy","1024","2","44100","-16","NA","experiment","147","odd","droid","[16057.0, 16328.0, 16568.0, 16799.0, 17026.0, 17257.0, 17513.0, 17772.0, 18039.0, 18308.0, 18580.0, 18820.0, 19049.0]","272189","332799","333800","NA","306302","NA","NA","NA","NA","NA","1721","127244","127757","144040","127757","215963","1701","NA","240295","337035","332798","110205","1700","359844","BTA (Zapotec RC script)","0","0","0","no","337040","no","1920","[834, 769, 733, 681, 526, 417, 354, 299, 241, 166, 136, 111, 105]","[810, 724, 691, 640, 506, 362, 284, 229, 175, 115, 94, 82, 82]"
# 2018-07-11 16:48:55.914000> starting trial 2 with item-cond 21-h
# 2018-07-11 16:48:58.709000> starting sentence audio 2 with item-cond 21-h
# 2018-07-11 16:48:58.720000 : Third practice trial at time 364086
"15533","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","361301","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","h","21","undefined","1021","733","yes","07/11/18 16:42:54","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[364070, 364075, 364298, 364509, 364719, 364969, 365215, 365463, 365703, 365957, 366203, 366425, 366644, 366863, 367087, 367328, 367575, 367817, 368062, 368305, 368539, 368754, 368969, 369185, 369412, 369660, 369903, 370140, 370394, 370644, 370864, 371084, 371304, 371538, 371791, 372051, 372313, 372571, 372825, 373047, 373270, 373494, 373738, 373994, 374255, 374513, 374772, 375028, 375251, 375476, 375701, 375949, 376209, 376474, 376743, 377003, 377226, 377452, 377675, 377911, 378166, 378421, 378682, 378932, 379153, 379373, 379599]","0","NA","no","serif","no","18","no","white","no","no","1080","21","21","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-147.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(144, 461)","star","yes","no","no","0,0","0","1","1","NA","108479","108479","NA","2","legacy","1024","2","44100","-16","NA","experiment","147","odd","droid","[8245.0, 8504.0, 8757.0, 8980.0, 9202.0, 9428.0, 9670.0, 9928.0, 10187.0, 10446.0, 10704.0, 10961.0, 11183.0, 11408.0, 11634.0, 11881.0, 12142.0, 12406.0, 12675.0, 12935.0]","272189","360281","361281","NA","306302","NA","NA","NA","NA","NA","1721","127244","127757","144040","127757","215963","1701","NA","240295","364065","360280","110205","1700","379834","BTA (Zapotec RC script)","0","0","0","no","364070","no","1920","[934, 924, 914, 900, 879, 823, 740, 654, 574, 416, 280, 170, 119, 101, 93, 90, 92, 98, 105, 104]","[869, 845, 836, 815, 772, 713, 652, 591, 499, 387, 237, 119, 78, 63, 65, 66, 73, 88, 111, 115]"
# 2018-07-11 16:49:16.066000> starting trial 3 with item-cond 22-a
