# 2018-06-28 16:59:47.632000 : Beginning an experiment with subject number 125
# 2018-06-28 17:00:37.625000 : First practice screen shown at time 52267
# 2018-06-28 17:00:53.892000 : Touch tracking instructions at time 68534
# 2018-06-28 17:02:13.537000 : Second practice trial at time 148180
# 2018-06-28 17:02:38.712000 : Third practice trial at time 173354
# 2018-06-28 17:03:47.917000> starting trial 0 with item-cond 10-g
# 2018-06-28 17:03:51.872000> starting sentence audio 0 with item-cond 10-g
# 2018-06-28 17:03:51.884000 : Third practice trial at time 246526
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"23844","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","242571","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","g","10","undefined","982","740","yes","06/28/18 16:59:45","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[246509, 246515, 246748, 246967, 247185, 247418, 247656, 247897, 248135, 248373, 248592, 248812, 249032, 249253, 249475, 249720, 249970, 250215, 250465, 250688, 250902, 251117, 251333, 251554, 251799, 252046, 252290, 252536, 252756, 252974, 253193, 253412, 253637, 253883, 254137, 254386, 254634, 254851, 255070, 255290, 255510, 255735, 255976, 256220, 256465, 256707, 256926, 257146, 257366, 257586, 257814, 258057, 258304, 258554, 258803, 259027, 259250, 259471, 259694, 259929, 260185, 260443, 260694, 260938, 261164, 261383, 261601, 261819, 262052, 262303, 262555, 262807, 263029, 263251, 263473, 263695, 263931, 264190, 264448, 264705, 264928, 265152, 265374, 265597, 265831, 266083, 266335, 266596, 266812, 267029, 267245, 267462, 267695, 267951, 268202, 268460, 268679, 268898, 269115, 269333, 269563, 269819, 270082, 270350]","0","NA","no","serif","no","18","no","white","no","no","1080","10","10","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-125.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(86, 466)","tortilla","yes","no","no","0,0","0","1","1","NA","31629","31629","NA","2","legacy","1024","2","44100","-16","NA","experiment","125","odd","droid","[12520.0, 12743.0, 12964.0, 13187.0, 13422.0, 13680.0, 13936.0, 14187.0, 14431.0]","200924","241559","242559","NA","241014","NA","NA","NA","NA","NA","2994","51662","52262","68525","52262","147962","2974","NA","173130","246504","241559","34627","2973","270564","BTA (Zapotec RC script)","0","0","0","no","246509","no","1920","[707, 524, 332, 183, 108, 94, 82, 86, 86]","[941, 866, 734, 559, 380, 187, 94, 89, 88]"
# 2018-06-28 17:04:17.640000> starting trial 1 with item-cond 23-d
# 2018-06-28 17:04:20.992000> starting sentence audio 1 with item-cond 23-d
# 2018-06-28 17:04:21.002000 : Third practice trial at time 275644
"17316","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","272292","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","d","23","undefined","982","740","yes","06/28/18 16:59:45","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[275628, 275634, 275865, 276097, 276337, 276576, 276818, 277049, 277253, 277463, 277673, 277884, 278100, 278340, 278576, 278814, 279053, 279277, 279483, 279689, 279895, 280102, 280314, 280550, 280786, 281021, 281260, 281499, 281711, 281922, 282133, 282347, 282566, 282804, 283051, 283294, 283552, 283767, 283983, 284196, 284408, 284627, 284877, 285131, 285375, 285628, 285839, 286053, 286268, 286479, 286702, 286949, 287198, 287449, 287703, 287917, 288128, 288343, 288557, 288785, 289037, 289292, 289546, 289765, 289980, 290194, 290408, 290636, 290884, 291134, 291384, 291615, 291825, 292039, 292254, 292468, 292697, 292942]","0","NA","no","serif","no","18","no","white","no","no","1080","23","23","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-125.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(90, 416)","leaf","yes","no","no","0,0","0","1","1","NA","31629","31629","NA","2","legacy","1024","2","44100","-16","NA","experiment","125","odd","droid","[9505.0, 10854.0, 11077.0, 11324.0, 11573.0, 11823.0, 12078.0, 12292.0, 12503.0, 12717.0, 12931.0, 13159.0]","200924","271283","272283","NA","241014","NA","NA","NA","NA","NA","2994","51662","52262","68525","52262","147962","2974","NA","173130","275623","271282","34627","2973","293168","BTA (Zapotec RC script)","0","0","0","no","275628","no","1920","[698, 572, 429, 219, 114, 55, 77, 96, 92, 87, 87, 84]","[925, 919, 870, 770, 662, 482, 328, 214, 138, 108, 98, 92]"
# 2018-06-28 17:04:40.094000> starting trial 2 with item-cond 5-b
# 2018-06-28 17:04:42.702000> starting sentence audio 2 with item-cond 5-b
# 2018-06-28 17:04:42.712000 : Third practice trial at time 297354
"15088","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","294745","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","b","5","undefined","982","740","yes","06/28/18 16:59:45","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[297339, 297344, 297565, 297789, 298023, 298250, 298485, 298720, 298927, 299136, 299343, 299551, 299764, 299994, 300223, 300452, 300688, 300919, 301126, 301333, 301540, 301747, 301959, 302184, 302414, 302642, 302882, 303109, 303312, 303516, 303720, 303924, 304134, 304362, 304593, 304821, 305057, 305265, 305474, 305682, 305891, 306107, 306335, 306574, 306814, 307062, 307272, 307479, 307685, 307896, 308109, 308348, 308596, 308841, 309091, 309300, 309507, 309718, 309928, 310153, 310399, 310649, 310893, 311112, 311319, 311526, 311733, 311940, 312176, 312424]","0","NA","no","serif","no","18","no","white","no","no","1080","5","5","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-125.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(72, 427)","star","yes","no","no","0,0","0","1","1","NA","31629","31629","NA","2","legacy","1024","2","44100","-16","NA","experiment","125","odd","droid","[9935.0, 10142.0, 11260.0, 11504.0, 11754.0, 11963.0, 12170.0, 12381.0, 12591.0, 12818.0]","200924","293737","294737","NA","241014","NA","NA","NA","NA","NA","2994","51662","52262","68525","52262","147962","2974","NA","173130","297334","293736","34627","2973","312661","BTA (Zapotec RC script)","0","0","0","no","297339","no","1920","[769, 717, 541, 362, 200, 126, 99, 93, 94, 92]","[964, 937, 860, 766, 613, 453, 266, 112, 81, 60]"
# 2018-06-28 17:04:59.580000> starting trial 3 with item-cond 2-g
