# 2018-07-10 11:18:36.650000 : Beginning an experiment with subject number 139
# 2018-07-10 11:18:55.510000 : First practice screen shown at time 20131
# 2018-07-10 11:19:11.800000 : Touch tracking instructions at time 36421
# 2018-07-10 11:20:01.234000 : Second practice trial at time 85856
# 2018-07-10 11:20:38.819000 : Third practice trial at time 123440
# 2018-07-10 11:22:02.793000> starting trial 0 with item-cond 18-e
# 2018-07-10 11:22:05.576000> starting sentence audio 0 with item-cond 18-e
# 2018-07-10 11:22:05.589000 : Third practice trial at time 210210
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"14819","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","207424","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","e","18","undefined","684","646","yes","07/10/18 11:18:35","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[210192, 210197, 210432, 210652, 210889, 211131, 211371, 211622, 211870, 212089, 212308, 212526, 212746, 212966, 213206, 213456, 213698, 213943, 214162, 214381, 214597, 214811, 215033, 215278, 215523, 215773, 216027, 216248, 216469, 216689, 216905, 217130, 217377, 217626, 217879, 218128, 218351, 218574, 218795, 219017, 219258, 219512, 219772, 220021, 220272, 220497, 220720, 220947, 221168, 221409, 221667, 221918, 222169, 222418, 222645, 222863, 223085, 223311, 223570, 223835, 224090, 224334, 224551, 224776, 225005]","0","NA","no","serif","no","18","no","white","no","no","1080","18","18","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-139.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(84, 512)","tortilla","yes","no","no","0,0","0","1","1","NA","816","816","NA","2","legacy","1024","2","44100","-16","NA","experiment","139","odd","droid","[7938.0, 8162.0, 9068.0, 9322.0, 9582.0, 10307.0, 10531.0, 10757.0, 10978.0, 11219.0, 13121.0, 13382.0]","168121","206414","207414","NA","205577","NA","NA","NA","NA","NA","1713","19566","20126","36413","20126","85606","1694","NA","123193","210187","206414","2535","1693","225221","BTA (Zapotec RC script)","0","0","0","no","210192","no","1920","[891, 817, 668, 567, 512, 419, 349, 283, 230, 176, 76, 53]","[925, 857, 764, 678, 627, 567, 465, 407, 358, 302, 147, 82]"
# 2018-07-10 11:22:22.214000> starting trial 1 with item-cond 16-c
# 2018-07-10 11:22:25.146000> starting sentence audio 1 with item-cond 16-c
# 2018-07-10 11:22:25.155000 : Third practice trial at time 229776
"21039","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","226845","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","c","16","undefined","684","646","yes","07/10/18 11:18:35","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[229761, 229767, 230013, 230248, 230508, 230777, 231032, 231296, 231528, 231760, 231994, 232227, 232477, 232736, 232992, 233250, 233513, 233744, 233977, 234204, 234437, 234690, 234945, 235207, 235477, 235744, 235974, 236203, 236434, 236664, 236916, 237180, 237451, 237717, 237967, 238208, 238445, 238678, 238923, 239196, 239472, 239748, 240009, 240247, 240482, 240721, 240965, 241234, 241495, 241768, 242026, 242260, 242490, 242719, 242963, 243233, 243511, 243790, 244039, 244273, 244515, 244752, 245001, 245273, 245541, 245817, 246050, 246287, 246530, 246774, 247040, 247316, 247593, 247850, 248086, 248322, 248555, 248788, 249051, 249319, 249591, 249853, 250091, 250323, 250562, 250797]","0","NA","no","serif","no","18","no","white","no","no","1080","16","16","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-139.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1848, 484)","flower","yes","no","no","0,0","0","1","1","NA","816","816","NA","2","legacy","1024","2","44100","-16","NA","experiment","139","odd","droid","[8449.0, 8686.0, 9713.0, 10961.0, 13474.0, 14756.0]","168121","225835","226835","NA","205577","NA","NA","NA","NA","NA","1713","19566","20126","36413","20126","85606","1694","NA","123193","229756","225834","2535","1693","251052","BTA (Zapotec RC script)","0","0","0","no","229761","no","1920","[1089, 1179, 1390, 1610, 1772, 1856]","[812, 694, 481, 305, 178, 91]"
# 2018-07-10 11:22:48.031000> starting trial 2 with item-cond 4-g
# 2018-07-10 11:22:50.806000> starting sentence audio 2 with item-cond 4-g
# 2018-07-10 11:22:50.816000 : Third practice trial at time 255437
"35435","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","252670","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","g","4","undefined","684","646","yes","07/10/18 11:18:35","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[255422, 255427, 255648, 255876, 256110, 256353, 256589, 256831, 257068, 257280, 257490, 257700, 257910, 258133, 258370, 258607, 258845, 259080, 259315, 259527, 259738, 259952, 260164, 260386, 260622, 260855, 261093, 261331, 261572, 261787, 262002, 262216, 262438, 262658, 262889, 263127, 263364, 263603, 263841, 264055, 264266, 264480, 264693, 264915, 265152, 265388, 265623, 265868, 266086, 266303, 266520, 266733, 266952, 267191, 267430, 267664, 267910, 268123, 268338, 268554, 268769, 268996, 269238, 269481, 269724, 269965, 270186, 270402, 270614, 270831, 271053, 271289, 271526, 271760, 272004, 272220, 272431, 272642, 272855, 273077, 273318, 273561, 273803, 274051, 274264, 274477, 274695, 274912, 275134, 275373, 275610, 275848, 276093, 276311, 276528, 276745, 276958, 277182, 277424, 277666, 277909, 278158, 278375, 278593, 278808, 279025, 279251, 279493, 279732, 279975, 280224, 280435, 280648, 280864, 281081, 281303, 281539, 281782, 282028, 282284, 282505, 282724, 282939, 283155, 283382, 283628, 283874, 284116, 284367, 284585, 284800, 285018, 285235, 285463, 285701, 285939, 286187, 286447, 286668, 286886, 287102, 287318, 287546, 287793, 288040, 288285, 288540, 288760, 288981, 289200, 289422, 289648, 289891, 290138, 290394, 290630, 290853]","0","NA","no","serif","no","18","no","white","no","no","1080","4","4","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-139.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1841, 495)","flower","yes","no","no","0,0","0","1","1","NA","816","816","NA","2","legacy","1024","2","44100","-16","NA","experiment","139","odd","droid","[26864.0, 27086.0, 27304.0, 28208.0, 28454.0, 31029.0, 33561.0]","168121","251652","252652","NA","205577","NA","NA","NA","NA","NA","1713","19566","20126","36413","20126","85606","1694","NA","123193","255416","251651","2535","1693","291066","BTA (Zapotec RC script)","0","0","0","no","255422","no","1920","[1034, 1140, 1235, 1391, 1532, 1732, 1820]","[897, 779, 678, 514, 377, 203, 104]"
# 2018-07-10 11:23:28.242000> starting trial 3 with item-cond 10-e
# 2018-07-10 11:23:32.206000> starting sentence audio 3 with item-cond 10-e
# 2018-07-10 11:23:32.215000 : Third practice trial at time 296836
