# 2018-06-29 08:11:51.120000 : Beginning an experiment with subject number 134
# 2018-06-29 08:12:36.024000 : First practice screen shown at time 46873
# 2018-06-29 08:12:52.310000 : Touch tracking instructions at time 63159
# 2018-06-29 08:14:49.352000 : Second practice trial at time 180201
# 2018-06-29 08:16:16.064000 : Third practice trial at time 266913
# 2018-06-29 08:18:18.106000> starting trial 0 with item-cond 6-d
# 2018-06-29 08:18:20.714000> starting sentence audio 0 with item-cond 6-d
# 2018-06-29 08:18:20.725000 : Third practice trial at time 391574
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"56207","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","388966","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","d","6","undefined","1788","1047","yes","06/29/18 08:11:49","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[391557, 391563, 391783, 391987, 392202, 392426, 392653, 392877, 393107, 393318, 393527, 393735, 393943, 394151, 394372, 394597, 394824, 395048, 395279, 395488, 395697, 395905, 396114, 396329, 396554, 396780, 397004, 397234, 397455, 397662, 397869, 398075, 398282, 398497, 398728, 398957, 399187, 399417, 399627, 399836, 400046, 400255, 400471, 400698, 400927, 401158, 401386, 401595, 401805, 402014, 402223, 402439, 402669, 402903, 403132, 403362, 403572, 403781, 403990, 404199, 404414, 404643, 404874, 405103, 405332, 405543, 405759, 405965, 406172, 406387, 406620, 406850, 407080, 407307, 407519, 407730, 407943, 408155, 408376, 408609, 408839, 409069, 409301, 409510, 409725, 409935, 410145, 410362, 410595, 410830, 411061, 411291, 411499, 411706, 411914, 412129, 412343, 412575, 412808, 413041, 413277, 413488, 413699, 413912, 414124, 414342, 414577, 414817, 415053, 415283, 415498, 415711, 415925, 416137, 416358, 416598, 416834, 417068, 417307, 417519, 417730, 417939, 418149, 418364, 418591, 418821, 419051, 419284, 419500, 419711, 419923, 420135, 420355, 420593, 420827, 421061, 421297, 421510, 421721, 421932, 422143, 422362, 422591, 422827, 423065, 423295, 423504, 423720, 423933, 424143, 424368, 424610, 424843, 425083, 425293, 425507, 425718, 425929, 426149, 426381, 426612, 426851, 427063, 427273, 427485, 427696, 427916, 428149, 428383, 428620, 428834, 429046, 429257, 429468, 429680, 429912, 430145, 430380, 430608, 430819, 431029, 431241, 431451, 431672, 431905, 432137, 432378, 432590, 432799, 433008, 433216, 433435, 433675, 433919, 434165, 434377, 434595, 434808, 435022, 435250, 435493, 435730, 435973, 436191, 436403, 436616, 436826, 437046, 437281, 437512, 437750, 437959, 438167, 438375, 438585, 438808, 439042, 439273, 439511, 439722, 439934, 440146, 440357, 440577, 440809, 441041, 441280, 441492, 441703, 441914, 442128, 442353, 442599, 442841, 443088, 443303, 443517, 443730, 443943, 444167, 444406, 444645, 444894, 445113, 445329, 445542, 445754, 445976, 446211, 446442, 446680, 446892, 447105, 447320, 447537, 447762]","0","NA","no","serif","no","18","no","white","no","no","1080","6","6","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-134.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1796, 447)","tortilla","yes","no","no","0,0","0","1","1","NA","26900","26900","NA","2","legacy","1024","2","44100","-16","NA","experiment","134","even","droid","[21020.0, 21253.0, 21486.0, 21723.0, 21933.0, 28369.0, 28581.0, 28800.0, 29038.0, 29272.0, 29506.0, 29742.0, 29955.0, 30166.0, 30377.0, 30588.0, 30807.0, 31037.0, 31273.0, 31510.0, 31740.0, 31950.0, 32165.0, 32378.0, 32589.0]","331083","387955","388955","NA","387211","NA","NA","NA","NA","NA","2418","46359","46868","63132","46868","179990","2396","NA","266696","391551","387945","29327","2395","447988","BTA (Zapotec RC script)","0","0","0","no","391557","no","1920","[987, 987, 987, 987, 987, 1049, 1094, 1146, 1202, 1291, 1378, 1437, 1490, 1537, 1582, 1615, 1658, 1692, 1730, 1765, 1791, 1814, 1815, 1814, 1814]","[910, 910, 910, 910, 910, 863, 838, 803, 764, 697, 638, 597, 554, 521, 489, 455, 391, 304, 226, 172, 130, 113, 111, 109, 107]"
# 2018-06-29 08:19:18.713000> starting trial 1 with item-cond 8-f
# 2018-06-29 08:19:21.923000> starting sentence audio 1 with item-cond 8-f
# 2018-06-29 08:19:21.934000 : Third practice trial at time 452782
"40473","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","449571","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","f","8","undefined","1788","1047","yes","06/29/18 08:11:49","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[452766, 452772, 452983, 453180, 453378, 453587, 453795, 454008, 454222, 454434, 454645, 454842, 455037, 455233, 455429, 455626, 455834, 456043, 456253, 456463, 456674, 456886, 457083, 457279, 457475, 457671, 457866, 458073, 458281, 458495, 458708, 458931, 459139, 459336, 459533, 459730, 459927, 460124, 460334, 460545, 460761, 460972, 461190, 461390, 461586, 461783, 461980, 462177, 462384, 462596, 462811, 463024, 463250, 463454, 463654, 463853, 464053, 464252, 464464, 464682, 464901, 465118, 465346, 465558, 465755, 465954, 466155, 466355, 466567, 466788, 467012, 467233, 467452, 467651, 467850, 468050, 468249, 468448, 468666, 468885, 469100, 469323, 469523, 469724, 469924, 470124, 470324, 470540, 470764, 470981, 471204, 471410, 471609, 471809, 472009, 472209, 472421, 472638, 472858, 473081, 473292, 473492, 473692, 473892, 474091, 474296, 474513, 474733, 474952, 475171, 475374, 475573, 475772, 475971, 476171, 476391, 476612, 476833, 477062, 477262, 477462, 477662, 477862, 478062, 478284, 478503, 478720, 478943, 479145, 479345, 479545, 479746, 479947, 480163, 480383, 480608, 480833, 481045, 481244, 481444, 481643, 481842, 482042, 482259, 482480, 482700, 482932, 483136, 483336, 483533, 483733, 483931, 484152, 484370, 484593, 484812, 485037, 485238, 485439, 485638, 485838, 486035, 486257, 486477, 486699, 486929, 487160, 487357, 487553, 487751, 487950, 488148, 488374, 488596, 488819, 489053, 489267, 489467, 489668, 489870, 490068, 490281, 490507, 490732, 490956, 491172, 491372, 491572, 491772, 491972, 492179, 492396, 492622, 492834, 493034, 493235]","0","NA","no","serif","no","18","no","white","no","no","1080","8","8","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-134.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1827, 421)","flower","yes","no","no","0,0","0","1","1","NA","26900","26900","NA","2","legacy","1024","2","44100","-16","NA","experiment","134","even","droid","[10486.0, 10692.0, 10891.0, 11091.0, 11290.0, 11489.0, 11700.0, 11918.0, 12137.0, 12354.0, 12583.0, 12795.0, 12992.0, 13191.0, 13392.0, 13592.0, 13803.0, 14024.0, 30372.0, 30572.0, 30770.0, 30970.0, 31168.0, 31388.0, 31606.0, 31829.0, 32049.0, 32273.0, 33714.0, 33936.0, 34165.0]","331083","448562","449562","NA","387211","NA","NA","NA","NA","NA","2418","46359","46868","63132","46868","179990","2396","NA","266696","452761","448561","29327","2395","493429","BTA (Zapotec RC script)","0","0","0","no","452766","no","1920","[994, 1013, 1050, 1089, 1117, 1170, 1225, 1295, 1383, 1466, 1558, 1624, 1666, 1716, 1757, 1805, 1822, 1829, 1816, 1814, 1818, 1827, 1833, 1837, 1838, 1838, 1837, 1837, 1827, 1837, 1838]","[924, 912, 885, 859, 836, 806, 768, 719, 654, 597, 524, 472, 407, 302, 216, 154, 126, 121, 182, 172, 178, 189, 210, 233, 240, 268, 272, 266, 110, 74, 72]"
# 2018-06-29 08:20:04.349000> starting trial 2 with item-cond 2-h
# 2018-06-29 08:20:06.783000> starting sentence audio 2 with item-cond 2-h
# 2018-06-29 08:20:06.794000 : Third practice trial at time 497643
"57733","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","495208","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","h","2","undefined","1788","1047","yes","06/29/18 08:11:49","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[497626, 497632, 497866, 498086, 498306, 498526, 498766, 499001, 499236, 499482, 499717, 499934, 500152, 500370, 500588, 500812, 501047, 501284, 501518, 501758, 501988, 502206, 502424, 502642, 502860, 503092, 503327, 503569, 503809, 504049, 504268, 504488, 504707, 504926, 505152, 505393, 505635, 505875, 506115, 506335, 506554, 506772, 506991, 507217, 507455, 507697, 507938, 508178, 508398, 508618, 508840, 509063, 509297, 509552, 509801, 510048, 510291, 510513, 510734, 510957, 511179, 511411, 511655, 511909, 512156, 512397, 512617, 512839, 513060, 513282, 513516, 513760, 514006, 514251, 514496, 514720, 514943, 515164, 515392, 515626, 515872, 516118, 516375, 516596, 516817, 517039, 517261, 517492, 517735, 517980, 518230, 518453, 518675, 518897, 519119, 519350, 519591, 519837, 520088, 520315, 520536, 520757, 520980, 521211, 521453, 521699, 521954, 522180, 522400, 522619, 522838, 523068, 523317, 523562, 523813, 524037, 524261, 524486, 524710, 524945, 525193, 525440, 525702, 525928, 526152, 526376, 526600, 526833, 527076, 527326, 527575, 527821, 528043, 528261, 528482, 528701, 528929, 529170, 529413, 529661, 529902, 530124, 530346, 530569, 530788, 531017, 531266, 531516, 531770, 532010, 532234, 532457, 532679, 532901, 533137, 533388, 533638, 533888, 534140, 534365, 534585, 534809, 535034, 535266, 535511, 535765, 536019, 536256, 536481, 536708, 536930, 537154, 537390, 537632, 537877, 538121, 538371, 538594, 538810, 539026, 539243, 539468, 539710, 539950, 540192, 540432, 540651, 540870, 541089, 541309, 541535, 541772, 542015, 542255, 542496, 542717, 542938, 543162, 543384, 543616, 543865, 544110, 544356, 544602, 544826, 545047, 545267, 545490, 545719, 545961, 546221, 546471, 546717, 546939, 547164, 547387, 547614, 547852, 548097, 548341, 548592, 548815, 549036, 549257, 549478, 549714, 549961, 550208, 550463, 550695, 550924, 551148, 551371, 551606, 551855, 552105, 552368, 552597, 552821, 553042, 553262, 553488, 553732, 553976, 554226, 554453, 554674, 554896, 555119, 555357]","0","NA","no","serif","no","18","no","white","no","no","1080","2","2","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-134.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(73, 458)","tortilla","yes","no","no","0,0","0","1","1","NA","26900","26900","NA","2","legacy","1024","2","44100","-16","NA","experiment","134","even","droid","[11929.0, 12178.0, 12424.0, 12667.0, 12890.0, 13111.0, 13334.0, 13556.0, 13788.0, 14031.0, 14285.0, 14532.0, 14774.0, 14993.0, 15215.0, 15437.0, 15658.0, 15892.0, 16136.0, 16382.0, 16627.0, 16873.0, 17096.0, 17319.0, 17541.0, 28305.0, 28528.0, 28752.0, 28977.0, 29210.0, 29452.0, 29702.0, 29952.0, 30197.0, 30419.0, 32722.0, 32945.0, 33164.0, 33394.0, 34386.0, 34612.0, 34833.0, 35055.0, 35278.0, 35514.0, 35764.0, 37410.0, 37643.0, 37887.0, 38141.0, 39307.0, 39531.0, 39766.0, 40008.0, 40253.0, 40499.0, 48597.0, 48847.0, 49093.0, 49316.0, 49541.0, 49764.0]","331083","494198","495198","NA","387211","NA","NA","NA","NA","NA","2418","46359","46868","63132","46868","179990","2396","NA","266696","497621","494197","29327","2395","555591","BTA (Zapotec RC script)","0","0","0","no","497626","no","1920","[908, 914, 925, 917, 903, 888, 858, 806, 735, 678, 646, 623, 562, 499, 447, 399, 346, 282, 215, 161, 119, 99, 97, 97, 105, 108, 103, 101, 98, 94, 95, 95, 95, 97, 99, 103, 108, 117, 124, 90, 91, 93, 93, 92, 92, 85, 95, 101, 104, 107, 73, 73, 76, 80, 82, 80, 100, 96, 100, 102, 105, 108]","[921, 923, 929, 927, 921, 906, 879, 836, 770, 718, 693, 674, 617, 551, 499, 441, 378, 289, 222, 164, 120, 107, 105, 105, 115, 194, 188, 186, 201, 239, 302, 366, 395, 411, 417, 276, 161, 99, 100, 181, 204, 243, 287, 311, 328, 300, 153, 117, 94, 90, 202, 212, 231, 265, 299, 306, 262, 165, 106, 68, 48, 40]"
# 2018-06-29 08:21:06.489000> starting trial 3 with item-cond 14-d
