# 2018-06-27 08:26:46.419000 : Beginning an experiment with subject number 201
# 2018-06-27 08:29:47.157000 : First practice screen shown at time 182346
# 2018-06-27 08:30:03.451000 : Touch tracking instructions at time 198640
# 2018-06-27 08:31:09.944000 : Second practice trial at time 265133
# 2018-06-27 08:31:52.523000 : Third practice trial at time 307712
# 2018-06-27 08:33:02.143000> starting trial 0 with item-cond 4-e
# 2018-06-27 08:33:04.932000> starting sentence audio 0 with item-cond 4-e
# 2018-06-27 08:33:04.944000 : Third practice trial at time 380132
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"18891","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","377356","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","e","4","undefined","1455","607","yes","06/27/18 08:26:44","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[380115, 380121, 380393, 380617, 380841, 381105, 381339, 381573, 381814, 382057, 382300, 382563, 382784, 383005, 383244, 383482, 383739, 384012, 384275, 384524, 384760, 384981, 385219, 385440, 385690, 385928, 386207, 386499, 386744, 387027, 387256, 387479, 387700, 387924, 388158, 388401, 388663, 388907, 389165, 389410, 389633, 389872, 390109, 390377, 390628, 390874, 391123, 391377, 391619, 391859, 392104, 392330, 392578, 392850, 393115, 393423, 393663, 393891, 394124, 394351, 394661, 394928, 395240, 395525, 395771, 395999, 396250, 396479, 396725, 397001, 397248, 397535, 397802, 398030, 398259, 398489, 398749, 399004]","0","NA","no","serif","no","18","no","white","no","no","1080","4","4","legacy","0","0","0","C:/Users/z.lab2/Desktop/Final/subject-201.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(107, 422)","flower","yes","no","no","0,0","0","1","1","NA","162642","162642","NA","2","legacy","1024","2","44100","-16","NA","experiment","201","odd","droid","[10264.0, 10516.0, 10761.0, 11011.0, 11264.0, 11505.0]","334504","376331","377332","NA","375576","NA","NA","NA","NA","NA","2103","181778","182337","198622","182337","264908","2084","NA","307265","380110","376330","164751","2083","399238","BTA (Zapotec RC script)","0","0","0","no","380115","no","1920","[671, 443, 278, 149, 104, 78]","[803, 582, 403, 186, 58, 68]"
# 2018-06-27 08:33:25.714000> starting trial 1 with item-cond 16-a
# 2018-06-27 08:33:28.661000> starting sentence audio 1 with item-cond 16-a
# 2018-06-27 08:33:28.672000 : Third practice trial at time 403861
"22110","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","400925","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","a","16","undefined","1455","607","yes","06/27/18 08:26:44","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[403845, 403850, 404114, 404356, 404600, 404902, 405170, 405458, 405725, 405998, 406277, 406517, 406757, 406998, 407291, 407591, 407910, 408182, 408479, 408721, 408965, 409208, 409467, 409729, 409994, 410254, 410598, 410865, 411119, 411361, 411629, 411905, 412223, 412493, 412764, 413010, 413272, 413537, 413888, 414195, 414460, 414785, 415091, 415339, 415585, 415877, 416221, 416506, 416797, 417119, 417364, 417609, 417865, 418171, 418453, 418732, 418990, 419234, 419481, 419731, 420007, 420327, 420600, 420876, 421152, 421431, 421690, 421962, 422234, 422509, 422771, 423019, 423265, 423518, 423786, 424065, 424341, 424605, 424858, 425106, 425387, 425666, 425953]","0","NA","no","serif","no","18","no","white","no","no","1080","16","16","legacy","1","1","0","C:/Users/z.lab2/Desktop/Final/subject-201.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1836, 517)","flower","yes","no","no","0,0","0","1","1","NA","162642","162642","NA","2","legacy","1024","2","44100","-16","NA","experiment","201","odd","droid","[9695.0, 10045.0, 12036.0]","334504","399903","400903","NA","375576","NA","NA","NA","NA","NA","2103","181778","182337","198622","182337","264908","2084","NA","307265","403839","399902","164751","2083","426224","BTA (Zapotec RC script)","0","0","0","no","403845","no","1920","[1254, 1738, 1828]","[580, 200, 93]"
# 2018-06-27 08:33:52.632000> starting trial 2 with item-cond 22-g
# 2018-06-27 08:33:57.242000> starting sentence audio 2 with item-cond 22-g
# 2018-06-27 08:33:57.253000 : Third practice trial at time 432442
"16468","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","427843","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","g","22","undefined","1455","607","yes","06/27/18 08:26:44","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[432425, 432431, 432674, 432938, 433189, 433442, 433708, 434002, 434292, 434533, 434772, 435007, 435261, 435520, 435814, 436082, 436358, 436623, 436849, 437076, 437302, 437544, 437808, 438075, 438331, 438602, 438870, 439111, 439339, 439568, 439797, 440037, 440282, 440549, 440824, 441112, 441401, 441638, 441869, 442134, 442364, 442656, 442953, 443206, 443460, 443794, 444042, 444309, 444562, 444800, 445058, 445318, 445594, 445861, 446096, 446331, 446565, 446811, 447070, 447328, 447588, 447843, 448075, 448324, 448614, 448891]","0","NA","no","serif","no","18","no","white","no","no","1080","22","22","legacy","2","2","0","C:/Users/z.lab2/Desktop/Final/subject-201.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1792, 444)","tortilla","yes","no","no","0,0","0","1","1","NA","162642","162642","NA","2","legacy","1024","2","44100","-16","NA","experiment","201","odd","droid","[10783.0, 11038.0, 11373.0, 11619.0]","334504","426820","427821","NA","375576","NA","NA","NA","NA","NA","2103","181778","182337","198622","182337","264908","2084","NA","307265","432420","426820","164751","2083","449145","BTA (Zapotec RC script)","0","0","0","no","432425","no","1920","[1243, 1502, 1766, 1831]","[611, 348, 139, 133]"
# 2018-06-27 08:34:15.650000> starting trial 3 with item-cond 14-g
