# 2018-06-28 09:14:42.736000 : Beginning an experiment with subject number 112
# 2018-06-28 09:15:11.519000 : First practice screen shown at time 30979
# 2018-06-28 09:15:27.807000 : Touch tracking instructions at time 47267
# 2018-06-28 09:16:42.526000 : Second practice trial at time 121986
# 2018-06-28 09:17:39.711000 : Third practice trial at time 179171
# 2018-06-28 09:19:29.678000> starting trial 0 with item-cond 18-b
# 2018-06-28 09:19:32.450000> starting sentence audio 0 with item-cond 18-b
# 2018-06-28 09:19:32.462000 : Third practice trial at time 291922
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"23436","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","289154","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","b","18","undefined","1845","385","yes","06/28/18 09:14:40","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[291906, 291911, 292140, 292355, 292582, 292830, 293075, 293318, 293562, 293780, 293999, 294217, 294437, 294660, 294899, 295142, 295380, 295629, 295849, 296063, 296277, 296492, 296714, 296958, 297200, 297441, 297692, 297906, 298120, 298335, 298551, 298771, 299016, 299262, 299512, 299743, 299957, 300172, 300388, 300604, 300845, 301090, 301326, 301582, 301802, 302017, 302231, 302446, 302675, 302917, 303187, 303440, 303683, 303903, 304120, 304339, 304560, 304803, 305059, 305305, 305561, 305785, 306009, 306233, 306451, 306686, 306942, 307191, 307446, 307668, 307891, 308114, 308336, 308576, 308820, 309061, 309311, 309534, 309756, 309973, 310190, 310420, 310669, 310913, 311169, 311396, 311616, 311837, 312054, 312286, 312539, 312787, 313039, 313256, 313469, 313681, 313894, 314122, 314374, 314626, 314889, 315113, 315339]","0","NA","no","serif","no","18","no","white","no","no","1080","18","18","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-112.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(146, 450)","tortilla","yes","no","no","0,0","0","1","1","NA","10730","10730","NA","2","legacy","1024","2","44100","-16","NA","experiment","112","even","droid","[11537.0, 11779.0, 11999.0, 12216.0, 12435.0, 12656.0, 12900.0, 13155.0, 13401.0, 13657.0, 13882.0, 14105.0, 14329.0]","253471","288139","289139","NA","287521","NA","NA","NA","NA","NA","2649","30418","30974","47259","30974","121759","2629","NA","178925","291901","288138","13382","2628","315551","BTA (Zapotec RC script)","0","0","0","no","291906","no","1920","[959, 944, 929, 920, 903, 858, 766, 646, 537, 402, 308, 219, 166]","[857, 833, 804, 779, 752, 687, 571, 424, 312, 198, 149, 111, 92]"
# 2018-06-28 09:19:57.701000> starting trial 1 with item-cond 16-h
# 2018-06-28 09:20:00.641000> starting sentence audio 1 with item-cond 16-h
# 2018-06-28 09:20:00.651000 : Third practice trial at time 320111
"40225","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","317171","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","h","16","undefined","1845","385","yes","06/28/18 09:14:40","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[320095, 320101, 320346, 320584, 320845, 321099, 321355, 321617, 321847, 322078, 322309, 322539, 322780, 323031, 323299, 323555, 323819, 324046, 324272, 324504, 324736, 324983, 325243, 325509, 325765, 326023, 326255, 326487, 326719, 326951, 327201, 327458, 327722, 327986, 328224, 328457, 328691, 328924, 329170, 329434, 329696, 329968, 330224, 330460, 330695, 330928, 331169, 331442, 331717, 331991, 332245, 332481, 332715, 332951, 333199, 333467, 333728, 333999, 334233, 334467, 334702, 334936, 335195, 335457, 335728, 335990, 336220, 336450, 336680, 336912, 337167, 337436, 337709, 337967, 338193, 338419, 338645, 338871, 339115, 339374, 339641, 339912, 340143, 340373, 340604, 340835, 341088, 341362, 341629, 341890, 342124, 342358, 342592, 342826, 343082, 343355, 343631, 343894, 344135, 344374, 344611, 344848, 345115, 345390, 345656, 345925, 346161, 346393, 346624, 346858, 347098, 347359, 347630, 347895, 348139, 348372, 348605, 348839, 349080, 349343, 349607, 349871, 350121, 350350, 350579, 350806, 351044, 351302, 351566, 351833, 352081, 352314, 352546, 352781, 353027, 353302, 353580, 353849, 354110, 354343, 354572, 354801, 355044, 355317, 355591, 355863, 356093, 356324, 356554, 356786, 357036, 357304, 357570, 357843, 358077, 358312, 358546, 358781, 359040, 359304, 359569, 359838, 360080, 360317]","0","NA","no","serif","no","18","no","white","no","no","1080","16","16","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-112.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(105, 424)","flower","yes","no","no","0,0","0","1","1","NA","10730","10730","NA","2","legacy","1024","2","44100","-16","NA","experiment","112","even","droid","[10368.0, 10602.0, 10835.0, 11077.0, 11350.0, 11624.0, 11899.0, 12153.0, 12388.0, 12622.0, 12858.0, 24043.0, 24281.0, 24517.0, 24756.0, 25023.0, 25297.0, 33209.0, 33488.0, 33757.0]","253471","316162","317162","NA","287521","NA","NA","NA","NA","NA","2649","30418","30974","47259","30974","121759","2629","NA","178925","320090","316162","13382","2628","360545","BTA (Zapotec RC script)","0","0","0","no","320095","no","1920","[932, 886, 803, 708, 585, 462, 338, 247, 174, 120, 117, 116, 115, 120, 119, 116, 117, 102, 91, 96]","[868, 805, 701, 589, 444, 337, 241, 177, 117, 76, 67, 305, 443, 516, 545, 549, 550, 273, 128, 64]"
# 2018-06-28 09:20:42.682000> starting trial 2 with item-cond 6-f
# 2018-06-28 09:20:45.292000> starting sentence audio 2 with item-cond 6-f
# 2018-06-28 09:20:45.301000 : Third practice trial at time 364762
"19298","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","362152","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","f","6","undefined","1845","385","yes","06/28/18 09:14:40","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[364746, 364753, 364969, 365173, 365378, 365587, 365816, 366050, 366278, 366511, 366736, 366945, 367152, 367359, 367566, 367780, 368013, 368242, 368470, 368696, 368929, 369133, 369337, 369542, 369746, 369955, 370185, 370411, 370640, 370867, 371096, 371300, 371504, 371710, 371914, 372126, 372350, 372584, 372820, 373057, 373266, 373474, 373683, 373891, 374108, 374336, 374572, 374805, 375045, 375258, 375472, 375684, 375896, 376116, 376359, 376605, 376851, 377104, 377317, 377528, 377739, 377950, 378173, 378412, 378658, 378912, 379127, 379339, 379552, 379764, 379988, 380219, 380459, 380703, 380920, 381135, 381342, 381549, 381755, 381993, 382231, 382474, 382713, 382924, 383134, 383349, 383562, 383793, 384042]","0","NA","no","serif","no","18","no","white","no","no","1080","6","6","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-112.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1812, 439)","tortilla","yes","no","no","0,0","0","1","1","NA","10730","10730","NA","2","legacy","1024","2","44100","-16","NA","experiment","112","even","droid","[10728.0, 10940.0, 11152.0, 11372.0, 11615.0, 11861.0, 12107.0]","253471","361143","362143","NA","287521","NA","NA","NA","NA","NA","2649","30418","30974","47259","30974","121759","2629","NA","178925","364740","361142","13382","2628","384281","BTA (Zapotec RC script)","0","0","0","no","364746","no","1920","[1003, 1092, 1220, 1402, 1614, 1781, 1825]","[854, 731, 573, 399, 244, 126, 91]"
# 2018-06-28 09:21:06.341000> starting trial 3 with item-cond 24-h
# 2018-06-28 09:21:11.619000> starting sentence audio 3 with item-cond 24-h
# 2018-06-28 09:21:11.631000 : Third practice trial at time 391091
