# 2018-07-10 12:28:49.679000 : Beginning an experiment with subject number 244
# 2018-07-10 12:30:27.424000 : First practice screen shown at time 98996
# 2018-07-10 12:30:43.888000 : Touch tracking instructions at time 115460
# 2018-07-10 12:31:36.613000 : Second practice trial at time 168185
# 2018-07-10 12:32:12.689000 : Third practice trial at time 204261
# 2018-07-10 12:33:14.847000> starting trial 0 with item-cond 23-c
# 2018-07-10 12:33:18.207000> starting sentence audio 0 with item-cond 23-c
# 2018-07-10 12:33:18.219000 : Third practice trial at time 269791
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"36369","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","266429","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","c","23","undefined","679","645","yes","07/10/18 12:28:48","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[269773, 269779, 270034, 270277, 270493, 270704, 270915, 271119, 271323, 271558, 271794, 272029, 272258, 272501, 272712, 272919, 273125, 273332, 273546, 273778, 274017, 274256, 274493, 274710, 274922, 275132, 275340, 275547, 275783, 276014, 276249, 276485, 276727, 276937, 277150, 277360, 277573, 277794, 278032, 278283, 278524, 278768, 278985, 279195, 279405, 279616, 279834, 280080, 280321, 280567, 280805, 281026, 281242, 281458, 281674, 281900, 282140, 282381, 282630, 282846, 283059, 283272, 283485, 283714, 283962, 284207, 284454, 284667, 284887, 285103, 285318, 285543, 285790, 286031, 286283, 286494, 286710, 286922, 287134, 287363, 287611, 287863, 288124, 288340, 288551, 288762, 288973, 289205, 289456, 289705, 289958, 290168, 290381, 290603, 290810, 291029, 291279, 291524, 291776, 291991, 292206, 292422, 292639, 292875, 293129, 293379, 293626, 293841, 294056, 294268, 294479, 294704, 294953, 295196, 295449, 295661, 295876, 296091, 296302, 296526, 296779, 297028, 297274, 297485, 297696, 297909, 298124, 298350, 298598, 298857, 299116, 299329, 299540, 299751, 299961, 300187, 300425, 300665, 300916, 301129, 301344, 301559, 301771, 301998, 302247, 302488, 302747, 302962, 303176, 303388, 303600, 303824, 304066, 304315, 304567, 304780, 304992, 305203, 305413, 305639, 305888, 306137]","0","NA","no","serif","no","18","no","white","no","no","1080","23","23","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-144.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1812, 470)","leaf","yes","no","no","0,0","0","1","1","NA","79743","79743","NA","2","legacy","1024","2","44100","-16","NA","experiment","244","even","droid","[11255.0, 11472.0, 11687.0, 11903.0]","230267","265420","266420","NA","265003","NA","NA","NA","NA","NA","1697","98476","98992","115428","98991","167947","1677","NA","204016","269768","265419","81444","1676","306389","BTA (Zapotec RC script)","0","0","0","no","269773","no","1920","[1306, 1571, 1822, 1856]","[698, 355, 129, 110]"
# 2018-07-10 12:33:56.522000> starting trial 1 with item-cond 19-g
# 2018-07-10 12:33:59.147000> starting sentence audio 1 with item-cond 19-g
# 2018-07-10 12:33:59.166000 : Third practice trial at time 310739
"15946","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","308104","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","g","19","undefined","679","645","yes","07/10/18 12:28:48","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[310713, 310719, 310972, 311187, 311400, 311616, 311834, 312081, 312329, 312573, 312810, 313059, 313278, 313497, 313717, 313935, 314158, 314400, 314645, 314890, 315141, 315391, 315608, 315827, 316046, 316261, 316483, 316722, 316964, 317210, 317467, 317705, 317924, 318144, 318363, 318578, 318807, 319058, 319308, 319560, 319817, 320042, 320266, 320492, 320715, 320951, 321201, 321456, 321711, 321938, 322163, 322381, 322603, 322840, 323096, 323349, 323604, 323836, 324059, 324283, 324506, 324748, 325009, 325268, 325529, 325757, 325979, 326198, 326415, 326654]","0","NA","no","serif","no","18","no","white","no","no","1080","19","19","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-144.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1811, 451)","leaf","yes","no","no","0,0","0","1","1","NA","79743","79743","NA","2","legacy","1024","2","44100","-16","NA","experiment","244","even","droid","[9106.0, 9331.0, 9555.0]","230267","307094","308094","NA","265003","NA","NA","NA","NA","NA","1697","98476","98992","115428","98991","167947","1677","NA","204016","310708","307093","81444","1676","326906","BTA (Zapotec RC script)","0","0","0","no","310713","no","1920","[1476, 1778, 1833]","[427, 122, 83]"
# 2018-07-10 12:34:16.918000> starting trial 2 with item-cond 1-e
# 2018-07-10 12:34:19.297000> starting sentence audio 2 with item-cond 1-e
# 2018-07-10 12:34:19.312000 : Third practice trial at time 330884
"10944","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","328500","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","e","1","undefined","679","645","yes","07/10/18 12:28:48","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[330863, 330869, 331099, 331313, 331531, 331747, 331983, 332226, 332471, 332715, 332966, 333178, 333398, 333613, 333828, 334053, 334299, 334545, 334788, 335035, 335268, 335480, 335695, 335911, 336124, 336361, 336601, 336844, 337087, 337348, 337567, 337784, 338003, 338229, 338461, 338711, 338970, 339227, 339489, 339708, 339927, 340144, 340364, 340599, 340851, 341099, 341365, 341584, 341801]","0","NA","no","serif","no","18","no","white","no","no","1080","1","1","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-144.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(101, 463)","star","yes","no","no","0,0","0","1","1","NA","79743","79743","NA","2","legacy","1024","2","44100","-16","NA","experiment","244","even","droid","[7368.0, 7600.0, 7851.0, 8109.0, 8366.0]","230267","327491","328491","NA","265003","NA","NA","NA","NA","NA","1697","98476","98992","115428","98991","167947","1677","NA","204016","330858","327490","81444","1676","342019","BTA (Zapotec RC script)","0","0","0","no","330863","no","1920","[770, 509, 237, 117, 109]","[718, 411, 180, 95, 91]"
# 2018-07-10 12:34:32.010000> starting trial 3 with item-cond 13-a
# 2018-07-10 12:34:35.137000> starting sentence audio 3 with item-cond 13-a
# 2018-07-10 12:34:35.147000 : Third practice trial at time 346720
