# 2018-07-10 11:06:59.212000 : Beginning an experiment with subject number 238
# 2018-07-10 11:08:10.588000 : First practice screen shown at time 73293
# 2018-07-10 11:08:26.864000 : Touch tracking instructions at time 89569
# 2018-07-10 11:09:44.010000 : Second practice trial at time 166714
# 2018-07-10 11:10:09.325000 : Third practice trial at time 192030
# 2018-07-10 11:11:20.244000> starting trial 0 with item-cond 21-c
# 2018-07-10 11:11:23.026000> starting sentence audio 0 with item-cond 21-c
# 2018-07-10 11:11:23.037000 : Third practice trial at time 265742
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"12348","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","262971","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","c","21","undefined","1187","199","yes","07/10/18 11:06:57","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[265725, 265731, 265978, 266226, 266459, 266714, 267006, 267296, 267590, 267860, 268101, 268332, 268563, 268792, 269046, 269309, 269599, 269939, 270254, 270487, 270717, 270948, 271179, 271428, 271704, 272036, 272318, 272574, 272801, 273031, 273260, 273489, 273747, 274044, 274337, 274601, 274860, 275170, 275410, 275648, 275884, 276200, 276477, 276798, 277050, 277278, 277533, 277781, 278068]","0","NA","no","serif","no","18","no","white","no","no","1080","21","21","legacy","0","0","0","C:/Users/z.lab2/Desktop/Final/subject-238.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(63, 545)","star","yes","no","no","0,0","0","1","1","NA","52303","52303","NA","2","legacy","1024","2","44100","-16","NA","experiment","238","even","droid","[8614.0, 8879.0, 9138.0, 9448.0, 9688.0, 9925.0, 10162.0, 10478.0, 10754.0]","216156","261949","262949","NA","261347","NA","NA","NA","NA","NA","3220","72569","73285","89552","73284","166471","3187","NA","191706","265720","261949","55531","3186","278328","BTA (Zapotec RC script)","0","0","0","no","265725","no","1920","[763, 557, 394, 224, 112, 90, 87, 86, 88]","[815, 651, 511, 308, 177, 127, 106, 77, 76]"
# 2018-07-10 11:11:37.243000> starting trial 1 with item-cond 8-f
# 2018-07-10 11:11:40.487000> starting sentence audio 1 with item-cond 8-f
# 2018-07-10 11:11:40.497000 : Third practice trial at time 283202
"13644","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","279971","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","f","8","undefined","1187","199","yes","07/10/18 11:06:57","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[283186, 283192, 283409, 283615, 283819, 284089, 284309, 284533, 284766, 285000, 285268, 285482, 285694, 285899, 286103, 286314, 286551, 286791, 287105, 287330, 287556, 287780, 287991, 288195, 288398, 288602, 288806, 289026, 289245, 289472, 289707, 289964, 290169, 290374, 290579, 290784, 290999, 291229, 291450, 291677, 291935, 292187, 292398, 292602, 292806, 293018, 293263, 293500, 293763, 294004, 294263, 294506, 294724, 294940, 295182, 295432, 295670, 295912, 296149, 296381, 296604, 296823]","0","NA","no","serif","no","18","no","white","no","no","1080","8","8","legacy","1","1","0","C:/Users/z.lab2/Desktop/Final/subject-238.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1775, 513)","flower","yes","no","no","0,0","0","1","1","NA","52303","52303","NA","2","legacy","1024","2","44100","-16","NA","experiment","238","even","droid","[10079.0, 10316.0, 10580.0, 10820.0, 11079.0, 11322.0, 11540.0, 11758.0, 11999.0, 12249.0]","216156","278948","279948","NA","261347","NA","NA","NA","NA","NA","3220","72569","73285","89552","73284","166471","3187","NA","191706","283181","278947","55531","3186","297025","BTA (Zapotec RC script)","0","0","0","no","283186","no","1920","[1048, 1145, 1262, 1443, 1615, 1705, 1783, 1806, 1827, 1831]","[873, 810, 692, 532, 369, 236, 132, 97, 86, 85]"
# 2018-07-10 11:11:55.955000> starting trial 2 with item-cond 19-a
# 2018-07-10 11:11:58.597000> starting sentence audio 2 with item-cond 19-a
# 2018-07-10 11:11:58.608000 : Third practice trial at time 301313
"13761","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","298683","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","a","19","undefined","1187","199","yes","07/10/18 11:06:57","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[301295, 301302, 301576, 301872, 302102, 302333, 302561, 302791, 303022, 303353, 303633, 303910, 304188, 304453, 304677, 304903, 305129, 305355, 305596, 305908, 306159, 306457, 306816, 307117, 307352, 307579, 307808, 308035, 308274, 308528, 308826, 309129, 309417, 309645, 309874, 310126, 310385, 310676, 310936, 311198, 311517, 311796, 312131, 312522, 312838, 313118, 313426, 313714, 313965, 314207, 314441, 314679, 315053]","0","NA","no","serif","no","18","no","white","no","no","1080","19","19","legacy","2","2","0","C:/Users/z.lab2/Desktop/Final/subject-238.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1813, 523)","leaf","yes","no","no","0,0","0","1","1","NA","52303","52303","NA","2","legacy","1024","2","44100","-16","NA","experiment","238","even","droid","[9093.0, 9383.0, 9643.0, 9906.0, 10225.0, 10504.0, 10840.0, 11231.0, 11545.0, 11825.0]","216156","297660","298660","NA","261347","NA","NA","NA","NA","NA","3220","72569","73285","89552","73284","166471","3187","NA","191706","301289","297659","55531","3186","315312","BTA (Zapotec RC script)","0","0","0","no","301295","no","1920","[1146, 1332, 1448, 1545, 1682, 1761, 1799, 1827, 1834, 1848]","[852, 688, 587, 499, 360, 233, 138, 94, 84, 78]"
# 2018-07-10 11:12:14.217000> starting trial 3 with item-cond 12-b
