# 2018-06-27 09:39:27.544000 : Beginning an experiment with subject number 203
# 2018-06-27 09:40:33.434000 : First practice screen shown at time 68257
# 2018-06-27 09:40:49.703000 : Touch tracking instructions at time 84526
# 2018-06-27 09:41:55.333000 : Second practice trial at time 150156
# 2018-06-27 09:42:36.585000 : Third practice trial at time 191408
# 2018-06-27 09:44:00.894000> starting trial 0 with item-cond 13-h
# 2018-06-27 09:44:04.026000> starting sentence audio 0 with item-cond 13-h
# 2018-06-27 09:44:04.036000 : Third practice trial at time 278859
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"16781","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","275741","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h","13","undefined","897","642","yes","06/27/18 09:39:25","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[278843, 278849, 279123, 279387, 279675, 279933, 280224, 280471, 280712, 280953, 281196, 281482, 281778, 282069, 282339, 282584, 282824, 283063, 283303, 283551, 283808, 284139, 284402, 284669, 284918, 285159, 285399, 285640, 285913, 286263, 286534, 286806, 287047, 287288, 287531, 287774, 288041, 288357, 288652, 288940, 289211, 289479, 289761, 290076, 290361, 290646, 290928, 291187, 291424, 291662, 291906, 292242, 292583, 292880, 293169, 293414, 293659, 293907, 294163, 294470, 294757, 295033, 295314, 295620]","0","NA","no","serif","no","18","no","white","no","no","1080","13","13","legacy","0","0","0","C:/Users/z.lab2/Desktop/Final/subject-203.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(88, 471)","star","yes","no","no","0,0","0","1","1","NA","47676","47676","NA","2","legacy","1024","2","44100","-16","NA","experiment","203","odd","droid","[9811.0, 10099.0, 10370.0, 10640.0, 10920.0, 11235.0, 11521.0, 11807.0, 12088.0]","229819","274718","275718","NA","274092","NA","NA","NA","NA","NA","2881","67607","68252","84510","68251","149917","2859","NA","190909","278838","274718","50561","2859","295929","BTA (Zapotec RC script)","0","0","0","no","278843","no","1920","[784, 655, 539, 398, 261, 165, 104, 71, 71]","[852, 766, 666, 554, 411, 255, 119, 55, 52]"
# 2018-06-27 09:44:22.682000> starting trial 1 with item-cond 7-b
# 2018-06-27 09:44:25.197000> starting sentence audio 1 with item-cond 7-b
# 2018-06-27 09:44:25.206000 : Third practice trial at time 300030
"20450","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","297530","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","b","7","undefined","897","642","yes","06/27/18 09:39:25","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[300014, 300020, 300274, 300496, 300717, 300947, 301187, 301427, 301675, 301938, 302190, 302409, 302629, 302848, 303068, 303336, 303581, 303831, 304119, 304361, 304598, 304818, 305039, 305259, 305479, 305707, 305962, 306214, 306454, 306730, 306950, 307170, 307390, 307610, 307839, 308077, 308322, 308558, 308809, 309037, 309257, 309477, 309697, 309925, 310165, 310407, 310649, 310895, 311115, 311335, 311554, 311774, 312014, 312292, 312533, 312774, 313020, 313243, 313473, 313693, 313913, 314161, 314428, 314714, 314970, 315240, 315469, 315730, 316074, 316438, 316701, 316959, 317218, 317458, 317705, 317929, 318153, 318376, 318616, 318861, 319131, 319388, 319614, 319864, 320104, 320461]","0","NA","no","serif","no","18","no","white","no","no","1080","7","7","legacy","1","1","0","C:/Users/z.lab2/Desktop/Final/subject-203.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(93, 492)","leaf","yes","no","no","0,0","0","1","1","NA","47676","47676","NA","2","legacy","1024","2","44100","-16","NA","experiment","203","odd","droid","[14957.0, 15227.0, 15456.0, 15718.0, 16064.0, 16425.0, 16688.0, 16947.0, 17205.0]","229819","296505","297506","NA","274092","NA","NA","NA","NA","NA","2881","67607","68252","84510","68251","149917","2859","NA","190909","300009","296504","50561","2859","320718","BTA (Zapotec RC script)","0","0","0","no","300014","no","1920","[788, 689, 619, 489, 282, 123, 98, 87, 81]","[816, 745, 689, 565, 363, 149, 98, 76, 69]"
# 2018-06-27 09:44:47.497000> starting trial 2 with item-cond 4-g
# 2018-06-27 09:44:50.276000> starting sentence audio 2 with item-cond 4-g
# 2018-06-27 09:44:50.297000 : Third practice trial at time 325120
"16334","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","322341","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","g","4","undefined","897","642","yes","06/27/18 09:39:25","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[325093, 325099, 325382, 325612, 325851, 326090, 326327, 326561, 326815, 327064, 327299, 327524, 327750, 327976, 328210, 328446, 328700, 328944, 329254, 329477, 329699, 329921, 330151, 330379, 330620, 330894, 331221, 331470, 331716, 331942, 332167, 332391, 332616, 332847, 333153, 333414, 333656, 333936, 334179, 334416, 334639, 334863, 335105, 335358, 335634, 335897, 336191, 336421, 336664, 336910, 337154, 337421, 337674, 337970, 338229, 338508, 338852, 339121, 339345, 339583, 339855, 340130, 340386, 340622, 340901, 341143, 341423]","0","NA","no","serif","no","18","no","white","no","no","1080","4","4","legacy","2","2","0","C:/Users/z.lab2/Desktop/Final/subject-203.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(87, 498)","flower","yes","no","no","0,0","0","1","1","NA","47676","47676","NA","2","legacy","1024","2","44100","-16","NA","experiment","203","odd","droid","[10807.0, 11100.0, 11331.0, 11573.0, 11819.0, 12063.0, 12330.0, 12583.0, 12880.0, 13139.0, 13417.0]","229819","321320","322320","NA","274092","NA","NA","NA","NA","NA","2881","67607","68252","84510","68251","149917","2859","NA","190909","325088","321319","50561","2859","341715","BTA (Zapotec RC script)","0","0","0","no","325093","no","1920","[797, 673, 595, 493, 379, 265, 179, 121, 81, 69, 72]","[818, 733, 685, 599, 513, 401, 258, 158, 97, 78, 75]"
# 2018-06-27 09:45:08.522000> starting trial 3 with item-cond 18-e
