# 2018-07-10 17:15:56.964000 : Beginning an experiment with subject number 145
# 2018-07-10 17:16:58.828000 : First practice screen shown at time 63030
# 2018-07-10 17:17:15.144000 : Touch tracking instructions at time 79345
# 2018-07-10 17:18:12.860000 : Second practice trial at time 137061
# 2018-07-10 17:18:31.059000 : Third practice trial at time 155260
# 2018-07-10 17:19:30.616000> starting trial 0 with item-cond 12-e
# 2018-07-10 17:19:35.032000> starting sentence audio 0 with item-cond 12-e
# 2018-07-10 17:19:35.044000 : Third practice trial at time 219245
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"14391","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","214832","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","e","12","undefined","994","633","yes","07/10/18 17:15:55","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[219227, 219233, 219492, 219734, 219982, 220190, 220398, 220611, 220823, 221039, 221281, 221520, 221751, 221996, 222232, 222442, 222655, 222869, 223078, 223292, 223531, 223765, 224006, 224251, 224477, 224686, 224896, 225105, 225314, 225534, 225769, 226001, 226231, 226476, 226706, 226921, 227136, 227350, 227564, 227788, 228034, 228291, 228541, 228796, 229012, 229228, 229445, 229662, 229887, 230138, 230394, 230651, 230902, 231119, 231338, 231556, 231772, 232004, 232255, 232504, 232761, 232974, 233185, 233398, 233614]","0","NA","no","serif","no","18","no","white","no","no","1080","12","12","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-145.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1793, 448)","flower","yes","no","no","0,0","0","1","1","NA","43783","43783","NA","2","legacy","1024","2","44100","-16","NA","experiment","145","odd","droid","[9066.0, 9318.0, 9571.0, 9787.0, 10003.0, 10220.0, 10437.0, 10663.0, 10913.0, 11170.0, 11427.0, 11677.0, 11895.0]","179156","213817","214817","NA","213217","NA","NA","NA","NA","NA","1675","62481","63025","79306","63024","136812","1656","NA","155007","219222","213816","45461","1655","233831","BTA (Zapotec RC script)","0","0","0","no","219227","no","1920","[1063, 1172, 1258, 1336, 1409, 1477, 1545, 1631, 1720, 1760, 1806, 1821, 1826]","[827, 737, 665, 599, 534, 485, 428, 351, 256, 198, 127, 106, 99]"
# 2018-07-10 17:19:51.254000> starting trial 1 with item-cond 17-b
# 2018-07-10 17:19:55.252000> starting sentence audio 1 with item-cond 17-b
# 2018-07-10 17:19:55.263000 : Third practice trial at time 239465
"21195","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","235464","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","b","17","undefined","994","633","yes","07/10/18 17:15:55","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[239447, 239454, 239692, 239929, 240173, 240415, 240664, 240894, 241103, 241312, 241522, 241736, 241969, 242211, 242460, 242693, 242941, 243154, 243370, 243584, 243800, 244024, 244264, 244511, 244759, 245013, 245238, 245452, 245664, 245877, 246091, 246337, 246588, 246847, 247112, 247340, 247559, 247780, 247998, 248227, 248482, 248741, 248999, 249256, 249480, 249704, 249929, 250150, 250387, 250644, 250901, 251167, 251389, 251611, 251828, 252043, 252275, 252539, 252809, 253084, 253314, 253532, 253749, 253967, 254201, 254447, 254701, 254966, 255194, 255416, 255637, 255864, 256102, 256364, 256625, 256891, 257118, 257333, 257548, 257765, 257999, 258255, 258509, 258770, 258993, 259209, 259420, 259632, 259858, 260117, 260370, 260638]","0","NA","no","serif","no","18","no","white","no","no","1080","17","17","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-145.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1809, 478)","star","yes","no","no","0,0","0","1","1","NA","43783","43783","NA","2","legacy","1024","2","44100","-16","NA","experiment","145","odd","droid","[7402.0, 7668.0, 7895.0, 8115.0, 8335.0, 8554.0, 8782.0, 9037.0, 9297.0, 9555.0, 9811.0, 10036.0, 10260.0, 10484.0]","179156","234456","235456","NA","213217","NA","NA","NA","NA","NA","1675","62481","63025","79306","63024","136812","1656","NA","155007","239442","234455","45461","1655","260855","BTA (Zapotec RC script)","0","0","0","no","239447","no","1920","[1133, 1211, 1272, 1323, 1410, 1516, 1609, 1712, 1805, 1851, 1869, 1865, 1836, 1812]","[750, 669, 609, 563, 490, 403, 323, 239, 158, 108, 88, 95, 119, 117]"
# 2018-07-10 17:20:18.154000> starting trial 2 with item-cond 8-a
# 2018-07-10 17:20:21.373000> starting sentence audio 2 with item-cond 8-a
# 2018-07-10 17:20:21.385000 : Third practice trial at time 265586
"21007","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","262365","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","a","8","undefined","994","633","yes","07/10/18 17:15:55","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[265569, 265575, 265776, 265964, 266170, 266383, 266597, 266813, 267027, 267251, 267447, 267643, 267838, 268033, 268229, 268440, 268656, 268878, 269096, 269311, 269523, 269716, 269912, 270107, 270298, 270489, 270698, 270909, 271125, 271340, 271561, 271777, 271970, 272164, 272362, 272558, 272755, 272967, 273179, 273397, 273613, 273837, 274034, 274231, 274429, 274626, 274824, 275040, 275259, 275490, 275721, 275950, 276153, 276355, 276554, 276750, 276949, 277172, 277398, 277626, 277851, 278085, 278286, 278485, 278687, 278887, 279086, 279311, 279546, 279779, 280015, 280237, 280433, 280629, 280825, 281019, 281216, 281444, 281681, 281913, 282154, 282375, 282577, 282777, 282978, 283178, 283390, 283617, 283843, 284069, 284287, 284487, 284685, 284884, 285083, 285282, 285502, 285723, 285940, 286167, 286369, 286572]","0","NA","no","serif","no","18","no","white","no","no","1080","8","8","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-145.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1806, 448)","flower","yes","no","no","0,0","0","1","1","NA","43783","43783","NA","2","legacy","1024","2","44100","-16","NA","experiment","145","odd","droid","[11606.0, 11831.0, 12061.0, 12285.0, 12518.0, 12720.0, 12918.0, 13120.0, 13320.0, 13519.0, 13745.0, 13980.0]","179156","261356","262356","NA","213217","NA","NA","NA","NA","NA","1675","62481","63025","79306","63024","136812","1656","NA","155007","265563","261356","45461","1655","286766","BTA (Zapotec RC script)","0","0","0","no","265569","no","1920","[1198, 1286, 1355, 1408, 1518, 1634, 1731, 1779, 1822, 1832, 1825, 1817]","[712, 635, 575, 536, 445, 339, 242, 184, 131, 119, 119, 126]"
# 2018-07-10 17:20:44.044000> starting trial 3 with item-cond 23-h
