# 2018-06-28 17:36:11.133000 : Beginning an experiment with subject number 230
# 2018-06-28 17:37:55.019000 : First practice screen shown at time 106460
# 2018-06-28 17:38:11.475000 : Touch tracking instructions at time 122917
# 2018-06-28 17:38:59.837000 : Second practice trial at time 171279
# 2018-06-28 17:40:25.264000 : Third practice trial at time 256705
# 2018-06-28 17:42:49.814000> starting trial 0 with item-cond 18-h
# 2018-06-28 17:42:52.637000> starting sentence audio 0 with item-cond 18-h
# 2018-06-28 17:42:52.649000 : Third practice trial at time 404091
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"54826","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","401317","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","h","18","undefined","863","780","yes","06/28/18 17:36:08","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[404074, 404079, 404320, 404562, 404811, 405069, 405382, 405651, 405880, 406109, 406340, 406570, 406814, 407093, 407363, 407634, 407893, 408121, 408350, 408580, 408810, 409053, 409328, 409589, 409841, 410148, 410378, 410606, 410833, 411060, 411311, 411620, 411888, 412141, 412387, 412616, 412845, 413072, 413335, 413610, 413901, 414169, 414426, 414710, 414962, 415236, 415498, 415783, 416086, 416374, 416631, 416862, 417101, 417352, 417605, 417911, 418173, 418453, 418710, 418960, 419225, 419452, 419679, 419926, 420200, 420458, 420715, 420953, 421181, 421469, 421711, 421964, 422229, 422483, 422727, 423025, 423256, 423503, 423744, 423981, 424231, 424496, 424744, 424989, 425241, 425466, 425693, 425919, 426145, 426418, 426663, 426912, 427159, 427415, 427643, 427889, 428121, 428368, 428629, 428880, 429158, 429437, 429668, 429897, 430153, 430382, 430679, 430985, 431275, 431548, 431811, 432039, 432266, 432494, 432723, 432963, 433215, 433475, 433744, 433991, 434221, 434458, 434704, 434941, 435244, 435504, 435793, 436065, 436302, 436545, 436784, 437046, 437296, 437546, 437797, 438079, 438325, 438566, 438819, 439084, 439333, 439618, 439891, 440176, 440412, 440640, 440876, 441107, 441365, 441667, 441953, 442198, 442510, 442748, 442991, 443250, 443537, 443896, 444213, 444470, 444729, 444990, 445349, 445728, 446009, 446296, 446597, 446829, 447061, 447293, 447525, 447782, 448035, 448291, 448549, 448844, 449076, 449305, 449548, 449892, 450148, 450432, 450682, 450917, 451150, 451384, 451628, 451898, 452164, 452441, 452676, 452910, 453176, 453413, 453722, 454000, 454270, 454526, 454762, 454992, 455225, 455456, 455786, 456039, 456299, 456630, 456861, 457093, 457339, 457570, 457836, 458118, 458378, 458632, 458897]","0","NA","no","serif","no","18","no","white","no","no","1080","18","18","legacy","0","0","0","C:/Users/z.lab2/Desktop/Final/subject-230.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","1","(92, 438)","tortilla","yes","no","no","0,0","0","1","1","NA","85820","85820","NA","2","legacy","1024","2","44100","-16","NA","experiment","230","even","droid","[10890.0, 11163.0, 11426.0, 11712.0, 12015.0, 12302.0, 12559.0, 12790.0, 13029.0, 13281.0, 13535.0, 17639.0, 18412.0, 37881.0, 38127.0, 38438.0, 38677.0, 38921.0, 39179.0, 39466.0, 39824.0, 40142.0, 40398.0, 40658.0, 40919.0, 41279.0, 41656.0, 41938.0, 42224.0]","292577","400256","401256","NA","399489","NA","NA","NA","NA","NA","3063","105926","106455","122902","106455","171057","3039","NA","256372","404069","400255","88886","3038","459184","BTA (Zapotec RC script)","0","0","0","no","404074","no","1920","[769, 597, 449, 286, 177, 115, 90, 92, 94, 120, 123, 89, 220, 217, 212, 206, 202, 196, 189, 180, 166, 149, 145, 142, 133, 117, 95, 82, 81]","[938, 951, 953, 982, 977, 973, 966, 968, 968, 971, 973, 972, 963, 959, 928, 863, 823, 753, 701, 634, 516, 422, 355, 269, 199, 145, 106, 81, 72]"
# 2018-06-28 17:43:49.524000> starting trial 1 with item-cond 21-c
# 2018-06-28 17:43:52.317000> starting sentence audio 1 with item-cond 21-c
# 2018-06-28 17:43:52.334000 : Third practice trial at time 463776
"30397","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","460987","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","c","21","undefined","863","780","yes","06/28/18 17:36:08","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[463754, 463759, 464041, 464263, 464487, 464732, 465032, 465317, 465630, 465886, 466121, 466348, 466575, 466802, 467043, 467296, 467576, 467859, 468129, 468377, 468624, 468855, 469083, 469312, 469564, 469814, 470065, 470347, 470617, 470849, 471082, 471314, 471566, 471820, 472068, 472353, 472631, 472883, 473130, 473499, 473785, 474083, 474339, 474621, 474873, 475125, 475358, 475589, 475828, 476068, 476344, 476590, 476846, 477123, 477405, 477636, 477866, 478097, 478336, 478612, 478874, 479129, 479425, 479709, 479937, 480166, 480437, 480669, 480944, 481200, 481453, 481726, 481993, 482244, 482477, 482709, 482941, 483197, 483520, 483794, 484051, 484300, 484529, 484776, 485007, 485236, 485483, 485734, 485986, 486243, 486516, 486749, 486986, 487216, 487456, 487731, 488002, 488344, 488643, 488932, 489164, 489398, 489634, 489870, 490174, 490491, 490808, 491123, 491367, 491597, 491828, 492058, 492321, 492605, 492866, 493131, 493361, 493593, 493830, 494144]","0","NA","no","serif","no","18","no","white","no","no","1080","21","21","legacy","1","1","0","C:/Users/z.lab2/Desktop/Final/subject-230.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(107, 496)","star","yes","no","no","0,0","0","1","1","NA","85820","85820","NA","2","legacy","1024","2","44100","-16","NA","experiment","230","even","droid","[9378.0, 9748.0, 10034.0, 24250.0, 24592.0]","292577","459966","460966","NA","399489","NA","NA","NA","NA","NA","3063","105926","106455","122902","106455","171057","3039","NA","256372","463749","459965","88886","3038","494496","BTA (Zapotec RC script)","0","0","0","no","463754","no","1920","[632, 278, 125, 100, 98]","[666, 319, 167, 129, 52]"
# 2018-06-28 17:44:24.741000> starting trial 2 with item-cond 20-b
# 2018-06-28 17:44:29.228000> starting sentence audio 2 with item-cond 20-b
# 2018-06-28 17:44:29.239000 : Third practice trial at time 500680
"19968","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","496204","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","b","20","undefined","863","780","yes","06/28/18 17:36:08","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[500664, 500670, 500956, 501213, 501484, 501722, 501958, 502189, 502421, 502686, 502967, 503263, 503522, 503802, 504046, 504283, 504521, 504756, 505021, 505352, 505666, 505932, 506186, 506425, 506664, 506915, 507168, 507441, 507712, 507983, 508236, 508476, 508716, 508956, 509247, 509538, 509875, 510187, 510457, 510756, 510994, 511231, 511479, 511740, 512023, 512291, 512541, 512871, 513137, 513436, 513735, 514001, 514334, 514617, 514905, 515190, 515421, 515682, 515983, 516268, 516543, 516802, 517050, 517293, 517544, 517858, 518142, 518427, 518766, 519012, 519258, 519505, 519775, 520057, 520335, 520627]","0","NA","no","serif","no","18","no","white","no","no","1080","20","20","legacy","2","2","0","C:/Users/z.lab2/Desktop/Final/subject-230.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(119, 458)","flower","yes","no","no","0,0","0","1","1","NA","85820","85820","NA","2","legacy","1024","2","44100","-16","NA","experiment","230","even","droid","[8876.0, 9213.0, 9526.0, 9795.0, 16632.0]","292577","495183","496183","NA","399489","NA","NA","NA","NA","NA","3063","105926","106455","122902","106455","171057","3039","NA","256372","500658","495182","88886","3038","520864","BTA (Zapotec RC script)","0","0","0","no","500664","no","1920","[772, 680, 476, 205, 62]","[604, 422, 257, 122, 75]"
# 2018-06-28 17:44:50.952000> starting trial 3 with item-cond 7-e
