# 2018-06-28 11:20:27.972000 : Beginning an experiment with subject number 222
# 2018-06-28 11:21:24.213000 : First practice screen shown at time 58755
# 2018-06-28 11:21:40.501000 : Touch tracking instructions at time 75043
# 2018-06-28 11:22:41.175000 : Second practice trial at time 135717
# 2018-06-28 11:22:57.571000 : Third practice trial at time 152113
# 2018-06-28 11:23:58.743000> starting trial 0 with item-cond 9-g
# 2018-06-28 11:24:01.392000> starting sentence audio 0 with item-cond 9-g
# 2018-06-28 11:24:01.403000 : Third practice trial at time 215945
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"20083","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","213306","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","g","9","undefined","991","686","yes","06/28/18 11:20:25","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[215928, 215934, 216167, 216383, 216600, 216818, 217055, 217291, 217535, 217767, 218015, 218259, 218476, 218694, 218912, 219136, 219370, 219605, 219847, 220099, 220343, 220560, 220774, 220988, 221208, 221443, 221680, 221914, 222164, 222402, 222635, 222853, 223071, 223288, 223511, 223745, 223989, 224233, 224482, 224705, 224920, 225138, 225357, 225587, 225823, 226063, 226314, 226568, 226808, 227031, 227253, 227472, 227708, 227950, 228203, 228458, 228704, 228926, 229148, 229370, 229601, 229855, 230100, 230349, 230586, 230804, 231023, 231240, 231474, 231719, 231962, 232217, 232460, 232681, 232902, 233129, 233364, 233610, 233854, 234105, 234341, 234563, 234787, 235009, 235243, 235495, 235743, 236008]","0","NA","no","serif","no","18","no","white","no","no","1080","9","9","legacy","0","0","0","C:/Users/z.lab2/Desktop/Final/subject-222.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(103, 488)","star","yes","no","no","0,0","0","1","1","NA","38165","38165","NA","2","legacy","1024","2","44100","-16","NA","experiment","222","even","droid","[10882.0, 11105.0, 11327.0, 11547.0, 11782.0]","173903","212285","213285","NA","211790","NA","NA","NA","NA","NA","3046","58252","58750","75027","58750","135413","3025","NA","151874","215923","212284","41215","3024","236248","BTA (Zapotec RC script)","0","0","0","no","215928","no","1920","[741, 507, 279, 131, 99]","[886, 703, 437, 194, 94]"
# 2018-06-28 11:24:23.230000> starting trial 1 with item-cond 16-f
# 2018-06-28 11:24:26.192000> starting sentence audio 1 with item-cond 16-f
# 2018-06-28 11:24:26.202000 : Third practice trial at time 240744
"20048","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","237794","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","f","16","undefined","991","686","yes","06/28/18 11:20:25","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[240728, 240734, 240977, 241208, 241444, 241701, 241967, 242225, 242488, 242743, 242974, 243201, 243428, 243679, 243935, 244195, 244453, 244711, 244948, 245175, 245402, 245633, 245894, 246156, 246411, 246678, 246927, 247159, 247392, 247624, 247875, 248137, 248405, 248674, 248938, 249170, 249400, 249630, 249886, 250149, 250416, 250687, 250943, 251178, 251410, 251643, 251901, 252157, 252425, 252691, 252945, 253177, 253409, 253641, 253894, 254159, 254422, 254693, 254958, 255185, 255412, 255641, 255888, 256148, 256412, 256684, 256953, 257185, 257416, 257653, 257910, 258179, 258450, 258728, 258996, 259237, 259472, 259707, 259951, 260220, 260490, 260773]","0","NA","no","serif","no","18","no","white","no","no","1080","16","16","legacy","1","1","0","C:/Users/z.lab2/Desktop/Final/subject-222.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1842, 502)","flower","yes","no","no","0,0","0","1","1","NA","38165","38165","NA","2","legacy","1024","2","44100","-16","NA","experiment","222","even","droid","[17184.0, 17453.0, 17724.0, 18003.0]","173903","236772","237772","NA","211790","NA","NA","NA","NA","NA","3046","58252","58750","75027","58750","135413","3025","NA","151874","240723","236771","41215","3024","261016","BTA (Zapotec RC script)","0","0","0","no","240728","no","1920","[1103, 1425, 1728, 1829]","[668, 310, 102, 99]"
# 2018-06-28 11:24:48.180000> starting trial 2 with item-cond 2-h
# 2018-06-28 11:24:50.642000> starting sentence audio 2 with item-cond 2-h
# 2018-06-28 11:24:50.652000 : Third practice trial at time 265194
"10452","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","262746","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","h","2","undefined","991","686","yes","06/28/18 11:20:25","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab2/Desktop/Final","[265178, 265184, 265409, 265621, 265834, 266047, 266276, 266521, 266763, 267006, 267255, 267498, 267715, 267932, 268149, 268371, 268606, 268845, 269080, 269330, 269574, 269798, 270011, 270224, 270437, 270676, 270910, 271150, 271392, 271640, 271863, 272078, 272293, 272509, 272731, 272976, 273228, 273482, 273735, 273966, 274188, 274406, 274626, 274857, 275104, 275360, 275627]","0","NA","no","serif","no","18","no","white","no","no","1080","2","2","legacy","2","2","0","C:/Users/z.lab2/Desktop/Final/subject-222.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(95, 513)","tortilla","yes","no","no","0,0","0","1","1","NA","38165","38165","NA","2","legacy","1024","2","44100","-16","NA","experiment","222","even","droid","[8559.0, 8791.0, 9013.0]","173903","261722","262722","NA","211790","NA","NA","NA","NA","NA","3046","58252","58750","75027","58750","135413","3025","NA","151874","265173","261721","41215","3024","275863","BTA (Zapotec RC script)","0","0","0","no","265178","no","1920","[534, 253, 83]","[672, 357, 89]"
# 2018-06-28 11:25:02.834000> starting trial 3 with item-cond 5-c
