# 2018-06-28 12:10:16.625000 : Beginning an experiment with subject number 122
# 2018-06-28 12:11:05.291000 : First practice screen shown at time 50618
# 2018-06-28 12:11:21.553000 : Touch tracking instructions at time 66881
# 2018-06-28 12:13:07.391000 : Second practice trial at time 172718
# 2018-06-28 12:13:44.505000 : Third practice trial at time 209832
# 2018-06-28 12:14:47.227000> starting trial 0 with item-cond 20-f
# 2018-06-28 12:14:51.722000> starting sentence audio 0 with item-cond 20-f
# 2018-06-28 12:14:51.734000 : Third practice trial at time 277061
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"80393","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","272564","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","f","20","undefined","838","797","yes","06/28/18 12:10:14","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[277038, 277050, 277290, 277515, 277740, 277965, 278207, 278459, 278713, 278977, 279225, 279448, 279669, 279889, 280109, 280352, 280601, 280857, 281116, 281351, 281576, 281802, 282028, 282257, 282516, 282775, 283026, 283279, 283511, 283741, 283971, 284202, 284452, 284708, 284965, 285229, 285461, 285690, 285912, 286134, 286378, 286640, 286897, 287163, 287396, 287625, 287854, 288083, 288320, 288579, 288852, 289125, 289368, 289604, 289833, 290059, 290302, 290575, 290842, 291113, 291345, 291573, 291809, 292039, 292279, 292539, 292801, 293072, 293317, 293551, 293787, 294016, 294254, 294523, 294797, 295078, 295326, 295556, 295791, 296023, 296255, 296514, 296774, 297045, 297285, 297511, 297740, 297976, 298214, 298481, 298737, 298996, 299238, 299468, 299700, 299930, 300171, 300441, 300710, 300992, 301242, 301475, 301706, 301935, 302173, 302441, 302709, 302969, 303226, 303456, 303687, 303922, 304164, 304417, 304674, 304942, 305189, 305417, 305649, 305882, 306122, 306388, 306657, 306917, 307156, 307386, 307616, 307850, 308087, 308354, 308624, 308893, 309131, 309358, 309585, 309814, 310053, 310316, 310582, 310851, 311097, 311324, 311550, 311786, 312024, 312286, 312554, 312826, 313076, 313307, 313535, 313766, 314010, 314271, 314544, 314812, 315065, 315294, 315523, 315749, 315981, 316250, 316526, 316788, 317041, 317270, 317500, 317740, 317978, 318238, 318506, 318771, 319014, 319248, 319484, 319741, 319982, 320242, 320500, 320763, 321010, 321236, 321463, 321690, 321922, 322179, 322442, 322708, 322954, 323180, 323407, 323635, 323868, 324123, 324389, 324660, 324919, 325152, 325384, 325616, 325860, 326122, 326387, 326652, 326903, 327138, 327374, 327606, 327842, 328107, 328370, 328634, 328881, 329116, 329347, 329577, 329811, 330068, 330329, 330594, 330839, 331064, 331293, 331519, 331750, 332002, 332265, 332528, 332777, 333006, 333240, 333478, 333719, 333981, 334243, 334512, 334761, 334995, 335226, 335455, 335696, 335962, 336221, 336496, 336751, 336985, 337217, 337444, 337679, 337940, 338195, 338465, 338710, 338938, 339170, 339402, 339642, 339908, 340170, 340447, 340696, 340926, 341152, 341377, 341610, 341870, 342136, 342410, 342662, 342893, 343120, 343348, 343586, 343850, 344122, 344380, 344610, 344839, 345070, 345303, 345555, 345818, 346091, 346345, 346570, 346798, 347030, 347272, 347539, 347814, 348097, 348329, 348560, 348793, 349026, 349280, 349541, 349803, 350060, 350291, 350520, 350749, 350989, 351249, 351508, 351769, 351998, 352227, 352456, 352683, 352937, 353216, 353487, 353746, 353979, 354210, 354439, 354669, 354924, 355192, 355465, 355721, 355948, 356176, 356405, 356633, 356886, 357153, 357428]","0","NA","no","serif","no","18","no","white","no","no","1080","20","20","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-122.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(96, 562)","flower","yes","no","no","0,0","0","1","1","NA","30670","30670","NA","2","legacy","1024","2","44100","-16","NA","experiment","122","even","droid","[12089.0, 12334.0, 36040.0, 36271.0, 36500.0, 36731.0, 36975.0, 37236.0, 37508.0, 37777.0, 38029.0, 65100.0, 65374.0]","236943","271555","272555","NA","271003","NA","NA","NA","NA","NA","2406","50101","50613","66876","50613","172501","2386","NA","209621","277033","271553","33081","2385","357666","BTA (Zapotec RC script)","0","0","0","no","277038","no","1920","[664, 522, 528, 526, 505, 272, 143, 87, 77, 57, 54, 78, 97]","[893, 852, 865, 869, 871, 815, 740, 701, 598, 354, 163, 136, 97]"
# 2018-06-28 12:16:13.871000> starting trial 1 with item-cond 3-e
# 2018-06-28 12:16:16.687000> starting sentence audio 1 with item-cond 3-e
# 2018-06-28 12:16:16.697000 : Third practice trial at time 362024
"25953","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","359207","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","e","3","undefined","838","797","yes","06/28/18 12:10:14","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[362009, 362015, 362241, 362455, 362670, 362885, 363132, 363370, 363612, 363851, 364086, 364301, 364515, 364728, 364942, 365172, 365412, 365661, 365905, 366149, 366366, 366582, 366797, 367013, 367232, 367478, 367722, 367959, 368207, 368429, 368643, 368855, 369069, 369288, 369536, 369784, 370028, 370270, 370488, 370707, 370927, 371147, 371378, 371631, 371885, 372143, 372401, 372619, 372840, 373060, 373282, 373513, 373766, 374023, 374282, 374529, 374749, 374968, 375188, 375407, 375632, 375883, 376134, 376395, 376644, 376866, 377089, 377311, 377527, 377750, 378001, 378257, 378517, 378761, 378987, 379209, 379432, 379655, 379890, 380140, 380392, 380649, 380898, 381120, 381344, 381567, 381789, 382039, 382284, 382531, 382781, 383008, 383228, 383449, 383675, 383912, 384175, 384434, 384703, 384926, 385147, 385368, 385588, 385816, 386070, 386326, 386589, 386811, 387029, 387247, 387466, 387697, 387960]","0","NA","no","serif","no","18","no","white","no","no","1080","3","3","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-122.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1793, 504)","leaf","yes","no","no","0,0","0","1","1","NA","30670","30670","NA","2","legacy","1024","2","44100","-16","NA","experiment","122","even","droid","[15304.0, 15520.0, 15743.0, 15995.0, 16250.0, 16511.0, 16759.0, 16980.0, 17203.0, 17426.0, 17648.0, 17883.0, 18133.0, 18386.0, 18642.0, 18891.0]","236943","358199","359199","NA","271003","NA","NA","NA","NA","NA","2406","50101","50613","66876","50613","172501","2386","NA","209621","362004","358199","33081","2385","388201","BTA (Zapotec RC script)","0","0","0","no","362009","no","1920","[967, 967, 967, 1007, 1090, 1131, 1183, 1263, 1341, 1463, 1581, 1695, 1792, 1834, 1855, 1872]","[932, 932, 932, 913, 843, 814, 801, 748, 675, 566, 442, 302, 171, 97, 65, 60]"
# 2018-06-28 12:16:44.418000> starting trial 2 with item-cond 22-h
# 2018-06-28 12:16:49.027000> starting sentence audio 2 with item-cond 22-h
# 2018-06-28 12:16:49.037000 : Third practice trial at time 394364
"36925","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","389756","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","h","22","undefined","838","797","yes","06/28/18 12:10:14","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[394349, 394354, 394588, 394816, 395057, 395301, 395546, 395791, 396040, 396256, 396476, 396693, 396910, 397133, 397377, 397616, 397858, 398098, 398336, 398554, 398769, 398986, 399202, 399423, 399661, 399908, 400146, 400391, 400635, 400850, 401066, 401282, 401498, 401719, 401955, 402204, 402447, 402695, 402919, 403138, 403356, 403574, 403800, 404042, 404293, 404540, 404792, 405015, 405240, 405464, 405691, 405929, 406177, 406436, 406691, 406940, 407162, 407383, 407599, 407827, 408062, 408312, 408572, 408825, 409087, 409307, 409528, 409748, 409969, 410195, 410435, 410688, 410930, 411182, 411400, 411622, 411840, 412063, 412293, 412548, 412803, 413047, 413304, 413525, 413748, 413968, 414193, 414431, 414685, 414937, 415186, 415431, 415654, 415877, 416103, 416332, 416568, 416817, 417064, 417317, 417573, 417798, 418017, 418236, 418463, 418697, 418953, 419210, 419462, 419712, 419933, 420154, 420373, 420601, 420834, 421082, 421329, 421572, 421823, 422040, 422264, 422487, 422711, 422943, 423194, 423450, 423709, 423961, 424187, 424410, 424633, 424855, 425090, 425342, 425597, 425840, 426087, 426309, 426536, 426764, 426985, 427218, 427467, 427723, 427976, 428231, 428459, 428683, 428903, 429124, 429360, 429611, 429867, 430124, 430370, 430595, 430822, 431043, 431270]","0","NA","no","serif","no","18","no","white","no","no","1080","22","22","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-122.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","right","0","(1812, 439)","tortilla","yes","no","no","0,0","0","1","1","NA","30670","30670","NA","2","legacy","1024","2","44100","-16","NA","experiment","122","even","droid","[30995.0, 32418.0, 32638.0, 32872.0, 33120.0, 33376.0, 33629.0, 33886.0, 34113.0, 34337.0, 34557.0, 34778.0]","236943","388746","389746","NA","271003","NA","NA","NA","NA","NA","2406","50101","50613","66876","50613","172501","2386","NA","209621","394343","388745","33081","2385","431498","BTA (Zapotec RC script)","0","0","0","no","394349","no","1920","[1019, 1223, 1259, 1273, 1349, 1480, 1634, 1743, 1780, 1824, 1818, 1828]","[957, 895, 889, 890, 875, 842, 795, 709, 551, 355, 182, 119]"
# 2018-06-28 12:17:27.835000> starting trial 3 with item-cond 4-f
