# 2018-06-27 07:57:52.287000 : Beginning an experiment with subject number 100
# 2018-06-27 08:04:50.395000 : First practice screen shown at time 420261
# 2018-06-27 08:05:06.664000 : Touch tracking instructions at time 436530
# 2018-06-27 08:06:16.220000 : Second practice trial at time 506086
# 2018-06-27 08:06:41.220000 : Third practice trial at time 531086
# 2018-06-27 08:08:34.442000> starting trial 0 with item-cond 5-a
# 2018-06-27 08:08:37.057000> starting sentence audio 0 with item-cond 5-a
# 2018-06-27 08:08:37.069000 : Third practice trial at time 646935
"Mouse_RT","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","context_begins","coordinates","correct","correct_OpeningSplashScreen","count_Abisu","count_BlankScreen","count_ContextScreen","count_Delay","count_ExperimentalTrialLoop","count_FirstScreen","count_FlashPuck","count_FlashPuck_1","count_Instruction01","count_KaoGuahaKuestionMu","count_OpeningSplashScreen","count_Practice","count_PracticeScreenIntro","count_PracticeScreenTracking","count_PracticeTrialSequence","count_SecondTrack","count_SetGlobals","count_Thanks","count_ThirdTrack","count_TouchTrack","count_TrialSequence","count_Welcome","count_experiment","count_logger","current_cond","current_item","cursor_roi","cursor_x","cursor_y","custom_cursor","datetime","delay_Delay","description","disable_garbage_collection","empty_column","enable_escape","experiment_file","experiment_path","fList","first_loop","flush","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","item","itemno","keyboard_backend","live_row","live_row_ExperimentalTrialLoop","live_row_Practice","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_id","pic_response","play_count","position","puck","pygame_doublebuf","pygame_hwsurface","pygame_window_frame","pygame_window_pos","repeat_cycle","response","response_OpeningSplashScreen","response_Thanks","response_time","response_time_OpeningSplashScreen","response_time_Thanks","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","soundfile","start","subject_nr","subject_parity","synth_backend","tTrajectory","time_Abisu","time_BlankScreen","time_ContextScreen","time_Delay","time_ExperimentalTrialLoop","time_FirstScreen","time_FlashPuck","time_FlashPuck_1","time_Instruction01","time_KaoGuahaKuestionMu","time_OpeningSplashScreen","time_Practice","time_PracticeScreenIntro","time_PracticeScreenTracking","time_PracticeTrialSequence","time_SecondTrack","time_SetGlobals","time_Thanks","time_ThirdTrack","time_TouchTrack","time_TrialSequence","time_Welcome","time_experiment","time_logger","title","total_correct","total_response_time","total_responses","transparent_variables","trial_begins","uniform_coordinates","width","xTrajectory","yTrajectory"
"30262","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","644326","relative","undefined","undefined","0","0","0","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","a","5","undefined","1692","447","yes","06/27/18 07:57:50","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[646918, 646923, 647149, 647358, 647563, 647785, 648022, 648262, 648496, 648736, 648945, 649150, 649356, 649564, 649771, 650006, 650241, 650484, 650710, 650915, 651119, 651328, 651535, 651747, 651981, 652217, 652451, 652690, 652926, 653130, 653337, 653540, 653747, 653963, 654198, 654439, 654680, 654918, 655125, 655330, 655535, 655741, 655966, 656213, 656462, 656711, 656961, 657172, 657383, 657589, 657804, 658025, 658271, 658520, 658765, 659016, 659230, 659443, 659657, 659871, 660094, 660340, 660586, 660839, 661047, 661254, 661461, 661670, 661892, 662137, 662382, 662622, 662829, 663038, 663245, 663457, 663688, 663937, 664184, 664430, 664639, 664852, 665059, 665271, 665494, 665745, 665996, 666251, 666464, 666674, 666881, 667090, 667307, 667553, 667797, 668052, 668265, 668477, 668690, 668905, 669130, 669373, 669616, 669876, 670092, 670297, 670502, 670709, 670936, 671187, 671439, 671700, 671909, 672117, 672329, 672540, 672762, 673005, 673252, 673504, 673714, 673934, 674150, 674369, 674596, 674847, 675093, 675346, 675554, 675767, 675977, 676188, 676414, 676665, 676915, 677177]","0","NA","no","serif","no","18","no","white","no","no","1080","5","5","legacy","0","0","0","C:/Users/z.lab1/Desktop/Final/subject-100.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(103, 427)","star","yes","no","no","0,0","0","1","1","NA","399983","399983","NA","2","legacy","1024","2","44100","-16","NA","experiment","100","even","droid","[9298.0, 9546.0, 9796.0, 10046.0, 10257.0, 10467.0, 10674.0, 10889.0, 11109.0, 11355.0, 11604.0, 11849.0, 12100.0, 12314.0, 12528.0]","608645","643308","644308","NA","642672","NA","NA","NA","NA","NA","2608","419631","420256","436521","420256","505871","2587","NA","530828","646913","643305","402595","2585","677381","BTA (Zapotec RC script)","0","0","0","no","646918","no","1920","[835, 718, 538, 392, 314, 252, 206, 166, 138, 122, 104, 97, 95, 98, 100]","[851, 766, 613, 450, 341, 278, 236, 204, 179, 162, 143, 124, 109, 102, 100]"
# 2018-06-27 08:09:09.092000> starting trial 1 with item-cond 13-a
# 2018-06-27 08:09:12.208000> starting sentence audio 1 with item-cond 13-a
# 2018-06-27 08:09:12.220000 : Third practice trial at time 682086
"24613","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","678966","relative","undefined","undefined","0","1","1","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","1","1","0","0","1","a","13","undefined","1692","447","yes","06/27/18 07:57:50","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[682068, 682074, 682315, 682553, 682819, 683082, 683348, 683620, 683854, 684082, 684310, 684542, 684790, 685055, 685324, 685582, 685853, 686084, 686310, 686541, 686774, 687017, 687277, 687546, 687815, 688082, 688314, 688542, 688768, 688996, 689242, 689507, 689778, 690055, 690305, 690538, 690771, 691007, 691254, 691525, 691807, 692068, 692305, 692542, 692779, 693025, 693305, 693588, 693871, 694104, 694333, 694564, 694801, 695066, 695346, 695628, 695909, 696144, 696379, 696612, 696842, 697095, 697367, 697633, 697902, 698142, 698372, 698602, 698836, 699073, 699331, 699601, 699874, 700135, 700369, 700599, 700832, 701074, 701341, 701614, 701883, 702141, 702377, 702614, 702845, 703089, 703362, 703640, 703915, 704176, 704410, 704645, 704885, 705130, 705410, 705688, 705971, 706205, 706437, 706676]","0","NA","no","serif","no","18","no","white","no","no","1080","13","13","legacy","1","1","0","C:/Users/z.lab1/Desktop/Final/subject-100.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(110, 531)","star","yes","no","no","0,0","0","1","1","NA","399983","399983","NA","2","legacy","1024","2","44100","-16","NA","experiment","100","even","droid","[9188.0, 9460.0, 9741.0, 10003.0, 10239.0, 10476.0, 10714.0, 10960.0, 11239.0, 13562.0, 13844.0, 20548.0, 20780.0, 21023.0, 22820.0]","608645","677958","678958","NA","642672","NA","NA","NA","NA","NA","2608","419631","420256","436521","420256","505871","2587","NA","530828","682063","677957","402595","2585","706908","BTA (Zapotec RC script)","0","0","0","no","682068","no","1920","[773, 619, 416, 282, 214, 142, 102, 79, 78, 84, 87, 106, 103, 112, 88]","[834, 720, 500, 311, 214, 162, 135, 115, 112, 376, 510, 437, 368, 242, 102]"
# 2018-06-27 08:09:38.747000> starting trial 2 with item-cond 9-e
# 2018-06-27 08:09:41.398000> starting sentence audio 2 with item-cond 9-e
# 2018-06-27 08:09:41.408000 : Third practice trial at time 711274
"37276","undefined","undefined","undefined","undefined","black","no","legacy","legacy","legacy","0","708633","relative","undefined","undefined","0","2","2","NA","0","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","2","2","0","0","2","e","9","undefined","1692","447","yes","06/27/18 07:57:50","NA","Executes Python code","yes","","yes","bta_beta.osexp","C:/Users/z.lab1/Desktop/Final","[711258, 711264, 711520, 711768, 712013, 712266, 712499, 712719, 712937, 713153, 713370, 713594, 713841, 714088, 714334, 714582, 714832, 715050, 715265, 715481, 715696, 715921, 716167, 716414, 716662, 716910, 717158, 717371, 717586, 717800, 718020, 718245, 718491, 718739, 718990, 719249, 719468, 719687, 719910, 720132, 720366, 720619, 720879, 721139, 721401, 721626, 721850, 722071, 722296, 722540, 722800, 723061, 723329, 723560, 723782, 724005, 724228, 724463, 724716, 724975, 725238, 725469, 725688, 725907, 726131, 726363, 726620, 726880, 727145, 727378, 727602, 727822, 728036, 728264, 728517, 728775, 729043, 729279, 729507, 729726, 729943, 730178, 730430, 730689, 730957, 731192, 731418, 731641, 731856, 732090, 732345, 732606, 732878, 733131, 733357, 733581, 733804, 734025, 734259, 734509, 734764, 735015, 735273, 735493, 735711, 735929, 736148, 736376, 736623, 736881, 737122, 737342, 737562, 737782, 738000, 738225, 738477, 738737, 738994, 739259, 739483, 739703, 739926, 740149, 740386, 740639, 740897, 741167, 741412, 741631, 741855, 742074, 742297, 742539, 742793, 743050, 743273, 743495, 743716, 743939, 744168, 744424, 744699, 744934, 745166, 745392, 745616, 745854, 746112, 746374, 746633, 746876, 747098, 747316, 747534, 747761, 748002, 748265, 748532]","0","NA","no","serif","no","18","no","white","no","no","1080","9","9","legacy","2","2","0","C:/Users/z.lab1/Desktop/Final/subject-100.csv","legacy","Kafkaesque Koffka","3.2.4","5b2998ae04fe52000ecbb503","left","0","(92, 513)","star","yes","no","no","0,0","0","1","1","NA","399983","399983","NA","2","legacy","1024","2","44100","-16","NA","experiment","100","even","droid","[9110.0, 9364.0, 9624.0, 9885.0, 10146.0, 10371.0, 10594.0, 10817.0, 11040.0, 11284.0, 11544.0, 21875.0, 22101.0, 22325.0, 27738.0, 28004.0]","608645","707613","708613","NA","642672","NA","NA","NA","NA","NA","2608","419631","420256","436521","420256","505871","2587","NA","530828","711253","707613","402595","2585","748784","BTA (Zapotec RC script)","0","0","0","no","711258","no","1920","[682, 532, 411, 321, 216, 154, 122, 105, 98, 96, 95, 93, 95, 95, 61, 76]","[818, 684, 563, 456, 317, 220, 171, 135, 117, 108, 102, 321, 448, 486, 246, 98]"
# 2018-06-27 08:10:20.451000> starting trial 3 with item-cond 20-h
